Zaman (sn),Voltaj (V),Label
38.3271,1.6480,1
38.3271,1.6528,1
38.3271,1.6568,1
38.3271,1.6601,1
38.3271,1.6593,1
38.3272,1.6593,1
38.3272,1.6625,1
38.3272,1.6585,1
38.3272,1.6520,1
38.3272,1.6480,1
38.3272,1.6432,1
38.3272,1.6391,1
38.3273,1.6375,1
38.3273,1.6359,1
38.3273,1.6367,1
38.3273,1.6375,1
38.3273,1.6399,1
38.3273,1.6423,1
38.3274,1.6456,1
38.3274,1.6480,1
38.3274,1.6512,1
38.3274,1.6536,1
38.3274,1.6544,1
38.3274,1.6544,1
38.3274,1.6528,1
38.3275,1.6536,1
38.3275,1.6536,1
38.3275,1.6528,1
38.3275,1.6504,1
38.3275,1.6488,1
38.3275,1.6456,1
38.3276,1.6448,1
38.3276,1.6415,1
38.3276,1.6391,1
38.3276,1.6407,1
38.3276,1.6383,1
38.3276,1.6367,1
38.3277,1.6375,1
38.3277,1.6383,1
38.3841,1.6423,1
38.3842,1.6488,1
38.3842,1.6512,1
38.3842,1.6577,1
38.3842,1.6609,1
38.3842,1.6633,1
38.3842,1.6585,1
38.3843,1.6577,1
38.3843,1.6544,1
38.3843,1.6512,1
38.3843,1.6456,1
38.3843,1.6391,1
38.3843,1.6391,1
38.3844,1.6335,1
38.3844,1.6335,1
38.3844,1.6327,1
38.3844,1.6367,1
38.3844,1.6391,1
38.3844,1.6432,1
38.3844,1.6464,1
38.3845,1.6512,1
38.3845,1.6552,1
38.3845,1.6544,1
38.3845,1.6560,1
38.3845,1.6568,1
38.3846,1.6577,1
38.3846,1.6609,1
38.3846,1.6609,1
38.3846,1.6585,1
38.3846,1.6568,1
38.3846,1.6504,1
38.3846,1.6480,1
38.3847,1.6448,1
38.3847,1.6415,1
38.3847,1.6391,1
38.3847,1.6359,1
38.3847,1.6327,1
38.3847,1.6327,1
38.3848,1.6351,1
38.3848,1.6383,1
38.3848,1.6472,1
38.3848,1.6327,1
38.3848,1.6391,1
38.3848,1.6456,1
38.3848,1.6448,1
38.3849,1.6496,1
38.3849,1.6544,1
38.3849,1.6528,1
38.3849,1.6488,1
38.3849,1.6440,1
38.3849,1.6383,1
38.3850,1.6520,1
38.3850,1.6448,1
38.3850,1.6391,1
38.3850,1.6399,1
38.3850,1.6367,1
38.3851,1.6327,1
38.3851,1.6327,1
38.3851,1.6496,1
38.3851,1.6504,1
38.3851,1.6472,1
38.3851,1.6496,1
38.3851,1.6528,1
38.3852,1.6528,1
38.3852,1.6568,1
38.3852,1.6568,1
38.3852,1.6609,1
38.3852,1.6609,1
38.3852,1.6456,1
38.3853,1.6472,1
38.3853,1.6520,1
38.3853,1.6504,1
38.3853,1.6480,1
38.3853,1.6456,1
38.3853,1.6520,1
38.3853,1.6512,1
38.3854,1.6585,1
38.3854,1.6577,1
38.3854,1.6585,1
38.3854,1.6617,1
38.3854,1.6593,1
38.3854,1.6649,1
38.3855,1.6705,1
38.3855,1.6762,1
38.3855,1.6673,1
38.3855,1.6714,1
38.3855,1.6617,1
38.3856,1.6617,1
38.3856,1.6593,1
38.3856,1.6552,1
38.3856,1.6552,1
38.3856,1.6560,1
38.3856,1.6512,1
38.3856,1.6432,1
38.3857,1.6552,1
38.3857,1.6520,1
38.3857,1.6432,1
38.3857,1.6456,1
38.3857,1.6504,1
38.3857,1.6528,1
38.3858,1.6560,1
38.3858,1.6552,1
38.3858,1.6593,1
38.3858,1.6665,1
38.3858,1.6552,1
38.3858,1.6560,1
38.3858,1.6689,1
38.3859,1.6714,1
38.3859,1.6681,1
38.3859,1.6649,1
38.3859,1.6617,1
38.3859,1.6560,1
38.3859,1.6512,1
38.3860,1.6464,1
38.3860,1.6448,1
38.3860,1.6432,1
38.4432,1.6391,1
38.4432,1.6359,1
38.4433,1.6383,1
38.4433,1.6440,1
38.4433,1.6472,1
38.4433,1.6544,1
38.4433,1.6609,1
38.4433,1.6649,1
38.4434,1.6665,1
38.4434,1.6697,1
38.4434,1.6689,1
38.4434,1.6673,1
38.4434,1.6577,1
38.4434,1.6528,1
38.4435,1.6480,1
38.4435,1.6432,1
38.4435,1.6367,1
38.4435,1.6407,1
38.4435,1.6391,1
38.4436,1.6367,1
38.4436,1.6399,1
38.4436,1.6407,1
38.4436,1.6464,1
38.4436,1.6488,1
38.4436,1.6552,1
38.4437,1.6560,1
38.4437,1.6585,1
38.4437,1.6673,1
38.4437,1.6681,1
38.4437,1.6673,1
38.4437,1.6641,1
38.4437,1.6641,1
38.4438,1.6585,1
38.4438,1.6577,1
38.4438,1.6504,1
38.4438,1.6488,1
38.4438,1.6464,1
38.4438,1.6311,1
38.4439,1.6327,1
38.4439,1.6319,1
38.4439,1.6351,1
38.4439,1.6367,1
38.4439,1.6440,1
38.4439,1.6480,1
38.4440,1.6536,1
38.4440,1.6601,1
38.4440,1.6657,1
38.4440,1.6705,1
38.4440,1.6657,1
38.4441,1.6681,1
38.4441,1.6673,1
38.4441,1.6649,1
38.4441,1.6609,1
38.4441,1.6552,1
38.4442,1.6528,1
38.4442,1.6464,1
38.4442,1.6415,1
38.4442,1.6359,1
38.4442,1.6399,1
38.4442,1.6391,1
38.4443,1.6407,1
38.4443,1.6423,1
38.4443,1.6448,1
38.4443,1.6480,1
38.4443,1.6480,1
38.4443,1.6440,1
38.4443,1.6633,1
38.4444,1.6641,1
38.4444,1.6625,1
38.4444,1.6601,1
38.4444,1.6585,1
38.4444,1.6577,1
38.4444,1.6568,1
38.4445,1.6560,1
38.4445,1.6544,1
38.4445,1.6568,1
38.4445,1.6327,1
38.4445,1.6319,1
38.4446,1.6319,1
38.4446,1.6335,1
38.4446,1.6359,1
38.4446,1.6367,1
38.4446,1.6391,1
38.4446,1.6423,1
38.4446,1.6472,1
38.4447,1.6544,1
38.4447,1.6641,1
38.4447,1.6681,1
38.4447,1.6705,1
38.4447,1.6705,1
38.4447,1.6689,1
38.4448,1.6665,1
38.4448,1.6625,1
38.4448,1.6560,1
38.4448,1.6504,1
38.4448,1.6440,1
38.4448,1.6391,1
38.4448,1.6359,1
38.4449,1.6367,1
38.4449,1.6367,1
38.4449,1.6375,1
38.4449,1.6399,1
38.4449,1.6432,1
38.4449,1.6472,1
38.4450,1.6512,1
38.4450,1.6544,1
38.4450,1.6544,1
38.4450,1.6577,1
38.4450,1.6577,1
38.4451,1.6560,1
38.4451,1.6577,1
38.4451,1.6577,1
38.4451,1.6560,1
38.4451,1.6504,1
38.4451,1.6480,1
38.4451,1.6464,1
38.4452,1.6448,1
38.4452,1.6407,1
38.4452,1.6367,1
38.5045,1.6391,1
38.5045,1.6351,1
38.5045,1.6359,1
38.5045,1.6351,1
38.5045,1.6423,1
38.5046,1.6464,1
38.5046,1.6512,1
38.5046,1.6577,1
38.5046,1.6609,1
38.5046,1.6641,1
38.5046,1.6657,1
38.5046,1.6625,1
38.5047,1.6601,1
38.5047,1.6585,1
38.5047,1.6536,1
38.5047,1.6480,1
38.5047,1.6432,1
38.5047,1.6367,1
38.5048,1.6399,1
38.5048,1.6367,1
38.5048,1.6359,1
38.5048,1.6399,1
38.5048,1.6415,1
38.5048,1.6456,1
38.5049,1.6488,1
38.5049,1.6552,1
38.5049,1.6681,1
38.5049,1.6697,1
38.5049,1.6657,1
38.5049,1.6673,1
38.5050,1.6673,1
38.5050,1.6673,1
38.5050,1.6665,1
38.5050,1.6649,1
38.5050,1.6641,1
38.5050,1.6593,1
38.5051,1.6697,1
38.5051,1.6665,1
38.5051,1.6617,1
38.5051,1.6593,1
38.5051,1.6568,1
38.5051,1.6552,1
38.5051,1.6560,1
38.5052,1.6577,1
38.5052,1.6609,1
38.5052,1.6665,1
38.5052,1.6496,1
38.5052,1.6577,1
38.5052,1.6641,1
38.5053,1.6681,1
38.5053,1.6738,1
38.5053,1.6762,1
38.5053,1.6794,1
38.5053,1.6762,1
38.5053,1.6714,1
38.5053,1.6641,1
38.5054,1.6577,1
38.5054,1.6528,1
38.5054,1.6496,1
38.5054,1.6472,1
38.5054,1.6464,1
38.5054,1.6464,1
38.5055,1.6432,1
38.5055,1.6456,1
38.5055,1.6480,1
38.5055,1.6512,1
38.5056,1.6544,1
38.5056,1.6544,1
38.5056,1.6552,1
38.5056,1.6568,1
38.5056,1.6568,1
38.5056,1.6560,1
38.5056,1.6568,1
38.5057,1.6552,1
38.5057,1.6528,1
38.5057,1.6504,1
38.5057,1.6504,1
38.5057,1.6480,1
38.5057,1.6456,1
38.5058,1.6415,1
38.5058,1.6375,1
38.5058,1.6343,1
38.5058,1.6327,1
38.5058,1.6351,1
38.5058,1.6375,1
38.5058,1.6407,1
38.5059,1.6423,1
38.5059,1.6488,1
38.5059,1.6536,1
38.5059,1.6577,1
38.5059,1.6617,1
38.5059,1.6625,1
38.5060,1.6625,1
38.5060,1.6585,1
38.5060,1.6544,1
38.5060,1.6504,1
38.5060,1.6448,1
38.5061,1.6399,1
38.5061,1.6375,1
38.5061,1.6351,1
38.5061,1.6327,1
38.5061,1.6351,1
38.5061,1.6367,1
38.5062,1.6399,1
38.5062,1.6391,1
38.5062,1.6440,1
38.5062,1.6472,1
38.5062,1.6496,1
38.5062,1.6536,1
38.5062,1.6560,1
38.5063,1.6577,1
38.5063,1.6577,1
38.5063,1.6568,1
38.5063,1.6568,1
38.5063,1.6585,1
38.5063,1.6560,1
38.5064,1.6512,1
38.5064,1.6464,1
38.5064,1.6407,1
38.5064,1.6359,1
38.5064,1.6327,1
38.5064,1.6303,1
38.5644,1.6262,1
38.5644,1.6262,1
38.5644,1.6303,1
38.5644,1.6343,1
38.5644,1.6399,1
38.5644,1.6472,1
38.5645,1.6528,1
38.5645,1.6577,1
38.5645,1.6609,1
38.5645,1.6633,1
38.5645,1.6657,1
38.5646,1.6617,1
38.5646,1.6568,1
38.5646,1.6520,1
38.5646,1.6472,1
38.5646,1.6415,1
38.5646,1.6383,1
38.5646,1.6359,1
38.5647,1.6343,1
38.5647,1.6343,1
38.5647,1.6359,1
38.5647,1.6391,1
38.5647,1.6415,1
38.5647,1.6448,1
38.5648,1.6480,1
38.5648,1.6528,1
38.5648,1.6552,1
38.5648,1.6560,1
38.5648,1.6568,1
38.5648,1.6577,1
38.5648,1.6577,1
38.5649,1.6577,1
38.5649,1.6568,1
38.5649,1.6544,1
38.5649,1.6512,1
38.5649,1.6472,1
38.5649,1.6432,1
38.5650,1.6399,1
38.5650,1.6383,1
38.5650,1.6359,1
38.5650,1.6359,1
38.5650,1.6375,1
38.5650,1.6399,1
38.5651,1.6456,1
38.5651,1.6504,1
38.5651,1.6552,1
38.5651,1.6601,1
38.5651,1.6641,1
38.5651,1.6657,1
38.5651,1.6673,1
38.5652,1.6657,1
38.5652,1.6617,1
38.5652,1.6577,1
38.5652,1.6496,1
38.5652,1.6464,1
38.5652,1.6415,1
38.5653,1.6391,1
38.5653,1.6383,1
38.5653,1.6375,1
38.5653,1.6399,1
38.5653,1.6407,1
38.5653,1.6440,1
38.5653,1.6472,1
38.5654,1.6512,1
38.5654,1.6536,1
38.5654,1.6552,1
38.5654,1.6568,1
38.5654,1.6593,1
38.5654,1.6601,1
38.5655,1.6585,1
38.5655,1.6577,1
38.5655,1.6568,1
38.5655,1.6560,1
38.5655,1.6536,1
38.5656,1.6504,1
38.5656,1.6480,1
38.5656,1.6448,1
38.5656,1.6391,1
38.5656,1.6367,1
38.5656,1.6359,1
38.5657,1.6367,1
38.5657,1.6383,1
38.5657,1.6391,1
38.5657,1.6432,1
38.5657,1.6480,1
38.5657,1.6528,1
38.5657,1.6568,1
38.5658,1.6633,1
38.5658,1.6649,1
38.5658,1.6649,1
38.5658,1.6625,1
38.5658,1.6593,1
38.5658,1.6560,1
38.5659,1.6512,1
38.5659,1.6456,1
38.5659,1.6415,1
38.5659,1.6391,1
38.5659,1.6351,1
38.5659,1.6359,1
38.5660,1.6359,1
38.5660,1.6399,1
38.5660,1.6432,1
38.5660,1.6472,1
38.5660,1.6504,1
38.5660,1.6544,1
38.5660,1.6568,1
38.5661,1.6593,1
38.5661,1.6609,1
38.5661,1.6617,1
38.5661,1.6617,1
38.5661,1.6617,1
38.5661,1.6609,1
38.5662,1.6593,1
38.5662,1.6568,1
38.5662,1.6544,1
38.5662,1.6512,1
38.5662,1.6480,1
38.5662,1.6448,1
38.5663,1.6423,1
38.5663,1.6415,1
38.6249,1.6407,1
38.6249,1.6423,1
38.6249,1.6440,1
38.6250,1.6472,1
38.6250,1.6512,1
38.6250,1.6568,1
38.6250,1.6617,1
38.6250,1.6649,1
38.6250,1.6665,1
38.6251,1.6665,1
38.6251,1.6665,1
38.6251,1.6617,1
38.6251,1.6577,1
38.6251,1.6528,1
38.6251,1.6472,1
38.6252,1.6423,1
38.6252,1.6383,1
38.6252,1.6367,1
38.6252,1.6375,1
38.6252,1.6375,1
38.6252,1.6391,1
38.6253,1.6432,1
38.6253,1.6464,1
38.6253,1.6504,1
38.6253,1.6536,1
38.6253,1.6560,1
38.6253,1.6585,1
38.6253,1.6593,1
38.6254,1.6593,1
38.6254,1.6601,1
38.6254,1.6593,1
38.6254,1.6585,1
38.6254,1.6560,1
38.6254,1.6536,1
38.6255,1.6512,1
38.6255,1.6480,1
38.6255,1.6456,1
38.6255,1.6423,1
38.6255,1.6399,1
38.6256,1.6383,1
38.6256,1.6375,1
38.6256,1.6383,1
38.6256,1.6415,1
38.6256,1.6464,1
38.6256,1.6504,1
38.6256,1.6560,1
38.6257,1.6593,1
38.6257,1.6633,1
38.6257,1.6657,1
38.6257,1.6673,1
38.6257,1.6657,1
38.6257,1.6625,1
38.6258,1.6577,1
38.6258,1.6520,1
38.6258,1.6423,1
38.6258,1.6375,1
38.6258,1.6335,1
38.6258,1.6327,1
38.6258,1.6327,1
38.6259,1.6327,1
38.6259,1.6359,1
38.6259,1.6399,1
38.6259,1.6440,1
38.6259,1.6472,1
38.6259,1.6560,1
38.6259,1.6585,1
38.6260,1.6609,1
38.6260,1.6609,1
38.6260,1.6609,1
38.6260,1.6609,1
38.6260,1.6601,1
38.6260,1.6593,1
38.6261,1.6568,1
38.6261,1.6544,1
38.6261,1.6496,1
38.6261,1.6464,1
38.6261,1.6432,1
38.6261,1.6391,1
38.6261,1.6359,1
38.6262,1.6335,1
38.6262,1.6327,1
38.6262,1.6343,1
38.6262,1.6375,1
38.6262,1.6415,1
38.6262,1.6472,1
38.6263,1.6528,1
38.6263,1.6568,1
38.6263,1.6617,1
38.6263,1.6657,1
38.6263,1.6657,1
38.6263,1.6641,1
38.6263,1.6601,1
38.6264,1.6552,1
38.6264,1.6520,1
38.6264,1.6464,1
38.6264,1.6415,1
38.6264,1.6391,1
38.6264,1.6359,1
38.6265,1.6343,1
38.6265,1.6359,1
38.6265,1.6375,1
38.6265,1.6407,1
38.6265,1.6448,1
38.6265,1.6464,1
38.6266,1.6504,1
38.6266,1.6536,1
38.6266,1.6544,1
38.6266,1.6560,1
38.6266,1.6577,1
38.6266,1.6577,1
38.6267,1.6585,1
38.6267,1.6577,1
38.6267,1.6552,1
38.6267,1.6528,1
38.6267,1.6504,1
38.6267,1.6472,1
38.6267,1.6456,1
38.6268,1.6423,1
38.6268,1.6391,1
38.6268,1.6254,1
38.6268,1.6254,1
38.6840,1.6270,1
38.6840,1.6319,1
38.6841,1.6359,1
38.6841,1.6407,1
38.6841,1.6464,1
38.6841,1.6504,1
38.6841,1.6544,1
38.6841,1.6568,1
38.6841,1.6689,1
38.6842,1.6673,1
38.6842,1.6625,1
38.6842,1.6560,1
38.6842,1.6496,1
38.6842,1.6432,1
38.6842,1.6375,1
38.6843,1.6335,1
38.6843,1.6311,1
38.6843,1.6303,1
38.6843,1.6375,1
38.6843,1.6383,1
38.6843,1.6415,1
38.6843,1.6456,1
38.6844,1.6488,1
38.6844,1.6520,1
38.6844,1.6544,1
38.6844,1.6585,1
38.6845,1.6601,1
38.6845,1.6609,1
38.6845,1.6641,1
38.6845,1.6697,1
38.6845,1.6681,1
38.6845,1.6657,1
38.6846,1.6633,1
38.6846,1.6617,1
38.6846,1.6585,1
38.6846,1.6536,1
38.6846,1.6528,1
38.6846,1.6512,1
38.6846,1.6399,1
38.6847,1.6335,1
38.6847,1.6367,1
38.6847,1.6415,1
38.6847,1.6472,1
38.6847,1.6528,1
38.6847,1.6593,1
38.6848,1.6568,1
38.6848,1.6625,1
38.6848,1.6641,1
38.6848,1.6657,1
38.6848,1.6577,1
38.6848,1.6560,1
38.6848,1.6512,1
38.6849,1.6464,1
38.6849,1.6415,1
38.6849,1.6367,1
38.6849,1.6399,1
38.6849,1.6343,1
38.6849,1.6343,1
38.6850,1.6335,1
38.6850,1.6407,1
38.6850,1.6423,1
38.6850,1.6440,1
38.6850,1.6464,1
38.6850,1.6335,1
38.6851,1.6407,1
38.6851,1.6375,1
38.6851,1.6391,1
38.6851,1.6399,1
38.6851,1.6399,1
38.6851,1.6399,1
38.6851,1.6432,1
38.6852,1.6407,1
38.6852,1.6375,1
38.6852,1.6488,1
38.6852,1.6391,1
38.6852,1.6399,1
38.6852,1.6383,1
38.6853,1.6343,1
38.6853,1.6327,1
38.6853,1.6319,1
38.6853,1.6303,1
38.6853,1.6335,1
38.6853,1.6383,1
38.6853,1.6415,1
38.6854,1.6480,1
38.6854,1.6536,1
38.6854,1.6552,1
38.6854,1.6593,1
38.6854,1.6617,1
38.6854,1.6617,1
38.6855,1.6585,1
38.6855,1.6552,1
38.6855,1.6504,1
38.6855,1.6472,1
38.6855,1.6432,1
38.6856,1.6399,1
38.6856,1.6391,1
38.6856,1.6383,1
38.6856,1.6391,1
38.6856,1.6407,1
38.6856,1.6440,1
38.6856,1.6472,1
38.6857,1.6496,1
38.6857,1.6528,1
38.6857,1.6593,1
38.6857,1.6609,1
38.6857,1.6641,1
38.6857,1.6649,1
38.6858,1.6673,1
38.6858,1.6665,1
38.6858,1.6649,1
38.6858,1.6625,1
38.6858,1.6633,1
38.6858,1.6585,1
38.6858,1.6520,1
38.6859,1.6488,1
38.6859,1.6488,1
38.6859,1.6456,1
38.7433,1.6407,1
38.7434,1.6423,1
38.7434,1.6407,1
38.7434,1.6472,1
38.7434,1.6512,1
38.7434,1.6577,1
38.7434,1.6625,1
38.7434,1.6673,1
38.7435,1.6552,1
38.7435,1.6601,1
38.7435,1.6657,1
38.7435,1.6649,1
38.7435,1.6649,1
38.7436,1.6585,1
38.7436,1.6536,1
38.7436,1.6488,1
38.7436,1.6440,1
38.7436,1.6407,1
38.7436,1.6464,1
38.7436,1.6448,1
38.7437,1.6440,1
38.7437,1.6448,1
38.7437,1.6464,1
38.7437,1.6480,1
38.7437,1.6504,1
38.7437,1.6536,1
38.7438,1.6593,1
38.7438,1.6609,1
38.7438,1.6649,1
38.7438,1.6649,1
38.7438,1.6625,1
38.7438,1.6617,1
38.7438,1.6617,1
38.7439,1.6601,1
38.7439,1.6560,1
38.7439,1.6528,1
38.7439,1.6432,1
38.7439,1.6399,1
38.7439,1.6383,1
38.7440,1.6367,1
38.7440,1.6367,1
38.7440,1.6359,1
38.7440,1.6375,1
38.7440,1.6407,1
38.7440,1.6440,1
38.7441,1.6496,1
38.7441,1.6593,1
38.7441,1.6641,1
38.7441,1.6649,1
38.7441,1.6665,1
38.7441,1.6625,1
38.7441,1.6625,1
38.7442,1.6601,1
38.7442,1.6552,1
38.7442,1.6536,1
38.7442,1.6488,1
38.7442,1.6432,1
38.7442,1.6391,1
38.7443,1.6432,1
38.7443,1.6415,1
38.7443,1.6464,1
38.7443,1.6464,1
38.7443,1.6488,1
38.7443,1.6520,1
38.7443,1.6504,1
38.7444,1.6536,1
38.7444,1.6504,1
38.7444,1.6536,1
38.7444,1.6496,1
38.7444,1.6520,1
38.7444,1.6544,1
38.7445,1.6552,1
38.7445,1.6593,1
38.7445,1.6568,1
38.7445,1.6568,1
38.7445,1.6536,1
38.7445,1.6585,1
38.7446,1.6544,1
38.7446,1.6472,1
38.7446,1.6440,1
38.7446,1.6407,1
38.7446,1.6367,1
38.7446,1.6327,1
38.7446,1.6359,1
38.7447,1.6359,1
38.7447,1.6415,1
38.7447,1.6456,1
38.7447,1.6504,1
38.7447,1.6617,1
38.7447,1.6649,1
38.7448,1.6601,1
38.7448,1.6617,1
38.7448,1.6577,1
38.7448,1.6528,1
38.7448,1.6504,1
38.7448,1.6456,1
38.7448,1.6399,1
38.7449,1.6359,1
38.7449,1.6246,1
38.7449,1.6246,1
38.7449,1.6278,1
38.7449,1.6311,1
38.7449,1.6359,1
38.7450,1.6407,1
38.7450,1.6472,1
38.7450,1.6488,1
38.7450,1.6536,1
38.7450,1.6544,1
38.7450,1.6552,1
38.7451,1.6552,1
38.7451,1.6560,1
38.7451,1.6544,1
38.7451,1.6504,1
38.7451,1.6472,1
38.7451,1.6464,1
38.7451,1.6432,1
38.7452,1.6383,1
38.7452,1.6367,1
38.7452,1.6480,1
38.8028,1.6440,1
38.8028,1.6448,1
38.8028,1.6440,1
38.8028,1.6448,1
38.8029,1.6472,1
38.8029,1.6480,1
38.8029,1.6528,1
38.8029,1.6585,1
38.8029,1.6601,1
38.8029,1.6552,1
38.8029,1.6601,1
38.8030,1.6625,1
38.8030,1.6625,1
38.8030,1.6585,1
38.8030,1.6544,1
38.8030,1.6520,1
38.8030,1.6480,1
38.8030,1.6423,1
38.8031,1.6423,1
38.8031,1.6407,1
38.8031,1.6375,1
38.8031,1.6367,1
38.8031,1.6391,1
38.8032,1.6415,1
38.8032,1.6448,1
38.8032,1.6456,1
38.8032,1.6472,1
38.8032,1.6504,1
38.8032,1.6520,1
38.8032,1.6536,1
38.8033,1.6544,1
38.8033,1.6552,1
38.8033,1.6544,1
38.8033,1.6568,1
38.8033,1.6512,1
38.8033,1.6480,1
38.8033,1.6464,1
38.8034,1.6415,1
38.8034,1.6375,1
38.8034,1.6311,1
38.8034,1.6286,1
38.8034,1.6262,1
38.8034,1.6254,1
38.8035,1.6254,1
38.8035,1.6278,1
38.8035,1.6335,1
38.8035,1.6391,1
38.8035,1.6432,1
38.8035,1.6480,1
38.8036,1.6552,1
38.8036,1.6585,1
38.8036,1.6601,1
38.8036,1.6585,1
38.8036,1.6568,1
38.8036,1.6560,1
38.8037,1.6504,1
38.8037,1.6440,1
38.8037,1.6415,1
38.8037,1.6375,1
38.8037,1.6359,1
38.8037,1.6343,1
38.8037,1.6351,1
38.8038,1.6375,1
38.8038,1.6399,1
38.8038,1.6423,1
38.8038,1.6448,1
38.8038,1.6496,1
38.8038,1.6504,1
38.8038,1.6633,1
38.8039,1.6633,1
38.8039,1.6633,1
38.8039,1.6633,1
38.8039,1.6810,1
38.8039,1.6786,1
38.8039,1.6770,1
38.8040,1.6730,1
38.8040,1.6689,1
38.8040,1.6665,1
38.8040,1.6520,1
38.8040,1.6504,1
38.8041,1.6480,1
38.8041,1.6464,1
38.8041,1.6286,1
38.8041,1.6327,1
38.8041,1.6367,1
38.8041,1.6432,1
38.8041,1.6504,1
38.8042,1.6577,1
38.8042,1.6649,1
38.8042,1.6697,1
38.8042,1.6738,1
38.8042,1.6738,1
38.8042,1.6754,1
38.8042,1.6722,1
38.8043,1.6673,1
38.8043,1.6625,1
38.8043,1.6560,1
38.8043,1.6504,1
38.8043,1.6464,1
38.8043,1.6432,1
38.8044,1.6415,1
38.8044,1.6423,1
38.8044,1.6415,1
38.8044,1.6432,1
38.8044,1.6520,1
38.8044,1.6544,1
38.8045,1.6577,1
38.8045,1.6593,1
38.8045,1.6617,1
38.8045,1.6625,1
38.8045,1.6625,1
38.8046,1.6657,1
38.8046,1.6625,1
38.8046,1.6617,1
38.8046,1.6544,1
38.8046,1.6536,1
38.8046,1.6512,1
38.8046,1.6488,1
38.8047,1.6448,1
38.8632,1.6423,1
38.8633,1.6415,1
38.8633,1.6383,1
38.8633,1.6407,1
38.8633,1.6383,1
38.8633,1.6423,1
38.8633,1.6480,1
38.8634,1.6528,1
38.8634,1.6601,1
38.8634,1.6649,1
38.8634,1.6705,1
38.8634,1.6722,1
38.8634,1.6730,1
38.8634,1.6705,1
38.8635,1.6722,1
38.8635,1.6657,1
38.8635,1.6593,1
38.8635,1.6480,1
38.8635,1.6415,1
38.8635,1.6375,1
38.8636,1.6351,1
38.8636,1.6335,1
38.8636,1.6343,1
38.8636,1.6335,1
38.8636,1.6367,1
38.8636,1.6407,1
38.8636,1.6448,1
38.8637,1.6568,1
38.8637,1.6577,1
38.8637,1.6585,1
38.8637,1.6601,1
38.8637,1.6617,1
38.8637,1.6609,1
38.8638,1.6641,1
38.8638,1.6625,1
38.8638,1.6601,1
38.8638,1.6577,1
38.8638,1.6512,1
38.8638,1.6480,1
38.8639,1.6456,1
38.8639,1.6415,1
38.8639,1.6359,1
38.8639,1.6335,1
38.8639,1.6319,1
38.8639,1.6343,1
38.8639,1.6367,1
38.8640,1.6423,1
38.8640,1.6472,1
38.8640,1.6528,1
38.8640,1.6585,1
38.8640,1.6633,1
38.8640,1.6689,1
38.8641,1.6705,1
38.8641,1.6697,1
38.8641,1.6665,1
38.8641,1.6609,1
38.8641,1.6552,1
38.8641,1.6488,1
38.8641,1.6440,1
38.8642,1.6383,1
38.8642,1.6351,1
38.8642,1.6343,1
38.8642,1.6351,1
38.8642,1.6367,1
38.8642,1.6391,1
38.8643,1.6423,1
38.8643,1.6464,1
38.8643,1.6504,1
38.8643,1.6536,1
38.8643,1.6568,1
38.8643,1.6593,1
38.8643,1.6601,1
38.8644,1.6593,1
38.8644,1.6593,1
38.8644,1.6585,1
38.8644,1.6577,1
38.8644,1.6552,1
38.8644,1.6520,1
38.8645,1.6480,1
38.8645,1.6432,1
38.8645,1.6399,1
38.8645,1.6375,1
38.8645,1.6359,1
38.8645,1.6359,1
38.8646,1.6367,1
38.8646,1.6399,1
38.8646,1.6440,1
38.8646,1.6488,1
38.8646,1.6552,1
38.8646,1.6609,1
38.8646,1.6649,1
38.8647,1.6665,1
38.8647,1.6681,1
38.8647,1.6673,1
38.8647,1.6641,1
38.8647,1.6593,1
38.8647,1.6544,1
38.8648,1.6496,1
38.8648,1.6440,1
38.8648,1.6399,1
38.8648,1.6359,1
38.8648,1.6359,1
38.8648,1.6359,1
38.8648,1.6367,1
38.8649,1.6399,1
38.8649,1.6440,1
38.8649,1.6472,1
38.8649,1.6512,1
38.8649,1.6536,1
38.8649,1.6552,1
38.8650,1.6593,1
38.8650,1.6601,1
38.8650,1.6617,1
38.8650,1.6617,1
38.8650,1.6617,1
38.8650,1.6585,1
38.8650,1.6552,1
38.8651,1.6512,1
38.8651,1.6480,1
38.8651,1.6448,1
38.8651,1.6407,1
38.9254,1.6367,1
38.9254,1.6335,1
38.9254,1.6335,1
38.9255,1.6351,1
38.9255,1.6375,1
38.9255,1.6423,1
38.9255,1.6480,1
38.9255,1.6544,1
38.9255,1.6585,1
38.9256,1.6633,1
38.9256,1.6665,1
38.9256,1.6681,1
38.9256,1.6665,1
38.9256,1.6641,1
38.9256,1.6601,1
38.9257,1.6544,1
38.9257,1.6488,1
38.9257,1.6440,1
38.9257,1.6407,1
38.9257,1.6383,1
38.9257,1.6383,1
38.9257,1.6391,1
38.9258,1.6407,1
38.9258,1.6432,1
38.9258,1.6464,1
38.9258,1.6512,1
38.9258,1.6544,1
38.9258,1.6577,1
38.9259,1.6593,1
38.9259,1.6609,1
38.9259,1.6625,1
38.9259,1.6633,1
38.9259,1.6633,1
38.9259,1.6633,1
38.9260,1.6617,1
38.9260,1.6593,1
38.9260,1.6552,1
38.9260,1.6520,1
38.9260,1.6472,1
38.9260,1.6440,1
38.9261,1.6399,1
38.9261,1.6375,1
38.9261,1.6367,1
38.9261,1.6367,1
38.9261,1.6383,1
38.9261,1.6423,1
38.9261,1.6472,1
38.9262,1.6512,1
38.9262,1.6577,1
38.9262,1.6609,1
38.9262,1.6641,1
