Zaman (sn),Voltaj (V),Label
15.8054,1.1911,1
15.8054,1.1629,1
15.8055,1.2040,1
15.8055,1.2950,1
15.8055,1.4256,1
15.8055,1.5730,1
15.8055,1.7205,1
15.8055,1.8648,1
15.8056,1.9905,1
15.8056,2.0719,1
15.8056,2.1041,1
15.8056,2.0799,1
15.8056,2.0348,1
15.8056,1.9784,1
15.8056,1.9139,1
15.8057,1.8374,1
15.8057,1.7358,1
15.8057,1.6359,1
15.8057,1.5327,1
15.8057,1.4554,1
15.8057,1.4191,1
15.8058,1.4232,1
15.8058,1.4449,1
15.8058,1.4844,1
15.8058,1.5239,1
15.8058,1.5577,1
15.8058,1.5956,1
15.8058,1.6222,1
15.8059,1.6456,1
15.8059,1.6746,1
15.8059,1.7092,1
15.8059,1.7495,1
15.8059,1.7842,1
15.8060,1.8124,1
15.8060,1.8422,1
15.8060,1.8640,1
15.8060,1.8752,1
15.8060,1.8849,1
15.8060,1.8857,1
15.8060,1.8672,1
15.8061,1.8454,1
15.8061,1.8212,1
15.8061,1.8027,1
15.8061,1.7826,1
15.8061,1.7552,1
15.8061,1.7229,1
15.8062,1.6899,1
15.8062,1.6617,1
15.8062,1.6295,1
15.8062,1.6004,1
15.8062,1.5771,1
15.8062,1.5618,1
15.8063,1.5513,1
15.8063,1.5481,1
15.8063,1.5497,1
15.8063,1.5561,1
15.8063,1.5666,1
15.8063,1.5787,1
15.8063,1.5811,1
15.8064,1.6053,1
15.8064,1.6125,1
15.8064,1.6182,1
15.8064,1.6254,1
15.8064,1.6286,1
15.8064,1.6286,1
15.8065,1.6278,1
15.8065,1.6166,1
15.8065,1.6109,1
15.8065,1.5988,1
15.8065,1.5916,1
15.8065,1.5875,1
15.8066,1.5867,1
15.8066,1.5867,1
15.8066,1.5980,1
15.8066,1.6133,1
15.8066,1.6254,1
15.8066,1.6432,1
15.8066,1.6560,1
15.8067,1.6730,1
15.8067,1.6802,1
15.8067,1.6826,1
15.8067,1.6851,1
15.8067,1.6786,1
15.8067,1.6440,1
15.8067,1.5972,1
15.8068,1.5593,1
15.8068,1.5319,1
15.8068,1.5287,1
15.8068,1.5303,1
15.8068,1.5521,1
15.8068,1.5650,1
15.8069,1.5875,1
15.8069,1.6012,1
15.8069,1.6214,1
15.8069,1.6182,1
15.8069,1.6286,1
15.8070,1.6480,1
15.8070,1.6714,1
15.8070,1.6915,1
15.8070,1.6939,1
15.8070,1.6939,1
15.8070,1.6875,1
15.8070,1.6697,1
15.8071,1.6440,1
15.8071,1.6206,1
15.8071,1.6029,1
15.8071,1.6101,1
15.8071,1.5900,1
15.8071,1.5884,1
15.8072,1.5972,1
15.8072,1.6045,1
15.8072,1.6174,1
15.8072,1.6359,1
15.8072,1.6496,1
15.8072,1.6649,1
15.8073,1.6786,1
15.8073,1.6988,1
15.8073,1.7076,1
15.8073,1.7189,1
15.8073,1.7221,1
15.8073,1.7302,1
15.8073,1.7302,1
15.8074,1.7270,1
15.8074,1.7221,1
15.8074,1.7141,1
15.8074,1.6988,1
15.8074,1.6802,1
15.8074,1.6609,1
15.8075,1.6488,1
15.8075,1.6343,1
15.8075,1.6230,1
15.8075,1.6166,1
15.8075,1.6158,1
15.8075,1.6230,1
15.8076,1.6383,1
15.8076,1.6536,1
15.8076,1.6641,1
15.8076,1.6770,1
15.8076,1.6810,1
15.8076,1.6891,1
15.8077,1.6931,1
15.8077,1.6923,1
15.8077,1.6867,1
15.8077,1.6842,1
15.8077,1.6714,1
15.8077,1.6609,1
15.8077,1.6448,1
15.8078,1.6327,1
15.8078,1.6166,1
15.8078,1.6021,1
15.8078,1.5924,1
15.8078,1.5900,1
15.8078,1.5916,1
15.8079,1.5996,1
15.8079,1.6093,1
15.8079,1.6278,1
15.8079,1.6697,1
15.8079,1.6246,1
15.8080,1.6045,1
15.8080,1.5440,1
15.8080,1.5021,1
15.8080,1.4836,1
15.8080,1.5045,1
15.8080,1.5319,1
15.8080,1.5601,1
15.8081,1.6230,1
15.8081,1.6714,1
15.8081,1.7052,1
15.8081,1.7415,1
15.8081,1.7527,1
15.8081,1.7455,1
15.8081,1.7125,1
15.8082,1.6722,1
15.8082,1.6359,1
15.8082,1.6182,1
15.8082,1.6158,1
15.8082,1.6254,1
15.8082,1.6351,1
15.8083,1.6488,1
15.8083,1.6617,1
15.8083,1.6504,1
15.8083,1.6867,1
15.8083,1.6851,1
15.8083,1.6859,1
15.8083,1.6818,1
15.8084,1.6810,1
15.8084,1.6786,1
15.8084,1.6665,1
15.8084,1.6496,1
15.8084,1.6367,1
15.8084,1.6270,1
15.8085,1.6351,1
15.8085,1.6359,1
15.8085,1.6440,1
15.8085,1.6617,1
15.8085,1.7076,1
15.8085,1.7052,1
15.8085,1.7133,1
15.8086,1.7036,1
15.8086,1.6810,1
15.8086,1.6609,1
15.8086,1.6407,1
15.8086,1.6182,1
15.8086,1.6053,1
15.8087,1.6133,1
15.8087,1.6286,1
15.8087,1.6464,1
15.8087,1.6746,1
15.8087,1.6923,1
15.8087,1.7028,1
15.8087,1.7133,1
15.8088,1.7181,1
15.8088,1.7116,1
15.8088,1.7036,1
15.8088,1.6931,1
15.8088,1.6754,1
15.8088,1.6536,1
15.8089,1.6254,1
15.8089,1.6021,1
15.8089,1.5924,1
15.8089,1.5980,1
15.8089,1.5964,1
15.8089,1.5980,1
15.8090,1.6190,1
15.8090,1.6367,1
15.8090,1.6625,1
15.8090,1.6722,1
15.8090,1.6867,1
15.8090,1.6899,1
15.8091,1.6754,1
15.8091,1.6931,1
15.8091,1.6875,1
15.8091,1.6842,1
15.8091,1.6851,1
15.8091,1.6899,1
15.8091,1.6988,1
15.8092,1.7245,1
15.8092,1.7125,1
15.8092,1.7141,1
15.8092,1.7189,1
15.8092,1.7141,1
15.8092,1.7092,1
15.8092,1.7036,1
15.8093,1.6875,1
15.8093,1.6907,1
15.8093,1.6762,1
15.8093,1.6689,1
15.8093,1.6456,1
15.8093,1.6214,1
15.8094,1.6230,1
15.8094,1.6085,1
15.8094,1.6021,1
15.8094,1.5996,1
15.8094,1.5924,1
15.8095,1.5900,1
15.8095,1.5932,1
15.8095,1.5859,1
15.8095,1.5835,1
15.8095,1.5940,1
15.8095,1.6012,1
15.8096,1.6182,1
15.8096,1.6311,1
15.8096,1.6842,1
15.8096,1.6996,1
15.8096,1.7270,1
15.8096,1.7310,1
15.8096,1.7334,1
15.8097,1.7165,1
15.8097,1.6996,1
15.8097,1.6617,1
15.8097,1.6504,1
15.8097,1.6158,1
15.8097,1.6021,1
15.8098,1.5892,1
15.8098,1.5875,1
15.8098,1.5940,1
15.8098,1.6021,1
15.8098,1.6295,1
15.8098,1.6432,1
15.8098,1.6770,1
15.8099,1.6810,1
15.8099,1.6939,1
15.8099,1.7358,1
15.8099,1.6988,1
15.8099,1.7052,1
15.8099,1.7205,1
15.8100,1.6786,1
15.8100,1.6673,1
15.8100,1.6552,1
15.8100,1.6512,1
15.8100,1.6367,1
15.8100,1.6278,1
15.8100,1.6343,1
15.8101,1.6367,1
15.8101,1.6407,1
15.8101,1.6520,1
15.8101,1.6544,1
15.8101,1.6593,1
15.8101,1.6842,1
15.8102,1.6730,1
15.8102,1.6851,1
15.8102,1.6705,1
15.8102,1.6528,1
15.8102,1.6141,1
15.8102,1.6004,1
15.8103,1.6158,1
15.8103,1.5738,1
15.8103,1.5996,1
15.8103,1.6045,1
15.8103,1.6077,1
15.8103,1.6117,1
15.8103,1.6238,1
15.8104,1.6141,1
15.8104,1.6625,1
15.8104,1.6778,1
15.8104,1.6891,1
15.8104,1.6899,1
15.8105,1.7092,1
15.8105,1.7020,1
15.8105,1.6907,1
15.8105,1.6697,1
15.8105,1.6617,1
15.8105,1.6730,1
15.8105,1.6448,1
15.8106,1.6359,1
15.8106,1.6311,1
16.1505,1.6480,1
16.1505,1.6472,1
16.1506,1.6141,1
16.1506,1.6125,1
16.1506,1.6254,1
16.1506,1.6335,1
16.1506,1.6464,1
16.1506,1.6512,1
16.1507,1.6617,1
16.1507,1.6899,1
16.1507,1.6947,1
16.1507,1.7084,1
16.1507,1.6963,1
16.1507,1.7318,1
16.1507,1.7318,1
16.1508,1.7358,1
16.1508,1.7270,1
16.1508,1.7302,1
16.1508,1.6988,1
16.1508,1.6867,1
16.1508,1.6560,1
16.1509,1.6327,1
16.1509,1.6117,1
16.1509,1.5924,1
16.1509,1.5859,1
16.1509,1.5835,1
16.1509,1.5900,1
16.1510,1.6085,1
16.1510,1.6311,1
16.1510,1.6488,1
16.1510,1.6689,1
16.1510,1.6810,1
16.1510,1.6915,1
16.1511,1.6923,1
16.1511,1.6883,1
16.1511,1.6842,1
16.1511,1.6681,1
16.1511,1.6818,1
16.1511,1.6722,1
16.1511,1.6577,1
16.1512,1.6295,1
16.1512,1.6278,1
16.1512,1.6190,1
16.1512,1.6109,1
16.1512,1.6061,1
16.1512,1.6045,1
16.1513,1.6133,1
16.1513,1.6303,1
16.1513,1.6375,1
16.1513,1.6601,1
16.1513,1.6520,1
16.1513,1.6520,1
16.1514,1.6577,1
16.1514,1.6399,1
16.1514,1.6440,1
16.1514,1.6480,1
16.1514,1.6544,1
16.1514,1.6560,1
16.1515,1.6617,1
16.1515,1.6802,1
16.1515,1.6818,1
16.1515,1.6834,1
16.1515,1.6770,1
16.1515,1.6633,1
16.1516,1.6464,1
16.1516,1.6391,1
16.1516,1.6375,1
16.1516,1.6440,1
16.1516,1.6448,1
16.1516,1.6464,1
16.1517,1.6432,1
16.1517,1.6158,1
16.1517,1.5787,1
16.1517,1.5352,1
16.1517,1.5255,1
16.1517,1.5118,1
16.1517,1.5086,1
16.1518,1.5158,1
16.1518,1.5327,1
16.1518,1.5593,1
16.1518,1.5956,1
16.1518,1.6415,1
16.1518,1.6770,1
16.1519,1.7092,1
16.1519,1.7334,1
16.1519,1.7463,1
16.1519,1.7584,1
16.1519,1.6544,1
16.1520,1.7511,1
16.1520,1.7527,1
16.1520,1.7495,1
16.1520,1.7342,1
16.1520,1.7181,1
16.1520,1.7237,1
16.1521,1.6988,1
16.1521,1.6875,1
16.1521,1.6730,1
16.1521,1.6560,1
16.1521,1.6480,1
16.1521,1.6367,1
16.1521,1.6319,1
16.1522,1.6278,1
16.1522,1.6254,1
16.1522,1.6246,1
16.1522,1.6182,1
16.1522,1.6206,1
16.1522,1.6432,1
16.1523,1.6625,1
16.1523,1.6859,1
16.1523,1.7439,1
16.1523,1.7253,1
16.1523,1.7455,1
16.1523,1.7632,1
16.1524,1.7745,1
16.1524,1.7850,1
16.1524,1.7826,1
16.1524,1.7777,1
16.1524,1.8043,1
16.1524,1.7245,1
16.1525,1.7036,1
16.1525,1.6770,1
16.1525,1.6504,1
16.1525,1.6359,1
16.1525,1.6230,1
16.1525,1.6101,1
16.1526,1.6012,1
16.1526,1.5948,1
16.1526,1.5940,1
16.1526,1.6012,1
16.1526,1.6125,1
16.1526,1.6246,1
16.1527,1.6432,1
16.1527,1.6536,1
16.1527,1.6883,1
16.1527,1.6714,1
16.1527,1.6778,1
16.1527,1.6907,1
16.1527,1.6786,1
16.1528,1.6762,1
16.1528,1.6705,1
16.1528,1.6601,1
16.1528,1.6544,1
16.1528,1.6464,1
16.1528,1.6319,1
16.1529,1.6190,1
16.1529,1.6214,1
16.1529,1.6238,1
16.1529,1.6359,1
16.1529,1.6472,1
16.1529,1.6601,1
16.1530,1.6778,1
16.1530,1.6826,1
16.1530,1.6979,1
16.1530,1.6979,1
16.1530,1.7052,1
16.1530,1.7060,1
16.1531,1.6955,1
16.1531,1.6875,1
16.1531,1.6778,1
16.1531,1.6633,1
16.1531,1.6552,1
16.1531,1.6415,1
16.1532,1.6238,1
16.1532,1.6182,1
16.1532,1.6101,1
16.1532,1.6037,1
16.1532,1.6109,1
16.1532,1.6133,1
16.1533,1.6238,1
16.1533,1.6359,1
16.1533,1.6560,1
16.1533,1.6617,1
16.1533,1.6730,1
16.1533,1.6778,1
16.1533,1.6714,1
16.1534,1.6705,1
16.1534,1.6705,1
16.1534,1.6705,1
16.1534,1.6689,1
16.1535,1.6714,1
16.1535,1.6641,1
16.1535,1.6609,1
16.1535,1.6504,1
16.1535,1.6359,1
16.1535,1.6158,1
16.1535,1.6085,1
16.1536,1.6117,1
16.1536,1.6069,1
16.1536,1.6262,1
16.1536,1.6488,1
16.1536,1.6633,1
16.1536,1.6834,1
16.1537,1.6915,1
16.1537,1.7060,1
16.1537,1.7036,1
16.1537,1.7004,1
16.1537,1.6907,1
16.1537,1.6842,1
16.1538,1.6689,1
16.1538,1.6577,1
16.1538,1.6488,1
16.1538,1.6383,1
16.1538,1.6198,1
16.1538,1.6053,1
16.1538,1.6004,1
16.1539,1.5851,1
16.1539,1.5996,1
16.1539,1.6053,1
16.1539,1.6270,1
16.1539,1.6480,1
16.1539,1.6641,1
16.1540,1.6762,1
16.1540,1.6883,1
16.1540,1.7012,1
16.1540,1.7060,1
16.1540,1.7068,1
16.1540,1.7068,1
16.1541,1.6979,1
16.1541,1.6818,1
16.1541,1.6705,1
16.1541,1.6585,1
16.1541,1.6423,1
16.1541,1.6254,1
16.1542,1.6101,1
16.1542,1.5940,1
16.1542,1.5980,1
16.1542,1.5996,1
16.1542,1.6029,1
16.1542,1.6021,1
16.1542,1.6029,1
16.1543,1.6174,1
16.1543,1.6246,1
16.1543,1.6456,1
16.1543,1.6786,1
16.1543,1.6826,1
16.1543,1.7640,1
16.1544,1.7036,1
16.1544,1.7044,1
16.1544,1.7076,1
16.1544,1.7012,1
16.1544,1.6947,1
16.1544,1.6802,1
16.1545,1.6577,1
16.1545,1.6432,1
16.1545,1.6327,1
16.1545,1.6432,1
16.1545,1.6174,1
16.1545,1.6085,1
16.1546,1.6270,1
16.1546,1.6399,1
16.1546,1.6528,1
16.1546,1.6689,1
16.1546,1.6818,1
16.1546,1.6842,1
16.1547,1.6899,1
16.1547,1.6955,1
16.1547,1.6963,1
16.1547,1.6963,1
16.1547,1.6899,1
16.1547,1.6746,1
16.1547,1.6746,1
16.1548,1.6625,1
16.1548,1.6488,1
16.1548,1.6335,1
16.1548,1.6222,1
16.1548,1.6182,1
16.1548,1.6125,1
16.1549,1.6222,1
16.1549,1.6254,1
16.1549,1.6278,1
16.1549,1.6496,1
16.1549,1.6649,1
16.1549,1.6722,1
16.1550,1.6826,1
16.1550,1.6939,1
16.1550,1.6955,1
16.1550,1.6915,1
16.1550,1.6778,1
16.1550,1.6810,1
16.1551,1.6617,1
16.1551,1.6520,1
16.1551,1.6351,1
16.1551,1.6254,1
16.1551,1.6149,1
16.1551,1.6069,1
16.1552,1.6004,1
16.1552,1.6061,1
16.1552,1.6101,1
16.1552,1.6222,1
16.1552,1.6286,1
16.1552,1.6480,1
16.1552,1.6625,1
16.1553,1.6746,1
16.1553,1.6842,1
16.1553,1.6915,1
16.1553,1.6907,1
16.1553,1.6947,1
16.1553,1.7012,1
16.1554,1.6794,1
16.1554,1.6746,1
16.1554,1.6697,1
16.1554,1.6560,1
16.1554,1.6407,1
16.1554,1.6327,1
16.1555,1.6166,1
16.1555,1.6166,1
16.1555,1.6149,1
16.1555,1.6254,1
16.1555,1.6295,1
16.1555,1.6472,1
16.1556,1.6585,1
16.1556,1.6697,1
16.1556,1.6778,1
16.1556,1.6826,1
16.1556,1.6907,1
16.1556,1.6794,1
16.1557,1.6891,1
16.1557,1.6883,1
16.1557,1.6794,1
16.1557,1.6633,1
16.1557,1.6536,1
16.1557,1.6375,1
16.1557,1.6278,1
16.1558,1.6254,1
16.1558,1.6101,1
16.1558,1.6061,1
16.1558,1.6149,1
16.1558,1.6141,1
16.1558,1.6278,1
16.1559,1.6367,1
16.1559,1.6544,1
16.1559,1.6536,1
16.1559,1.6770,1
16.1559,1.6859,1
16.1559,1.6899,1
16.1560,1.6915,1
16.1560,1.6907,1
16.1560,1.6826,1
16.1560,1.6730,1
16.1560,1.6649,1
16.1560,1.6520,1
16.1561,1.6440,1
16.1561,1.6311,1
16.1561,1.6190,1
16.1561,1.6093,1
16.1561,1.6061,1
16.1561,1.6117,1
16.1561,1.6222,1
16.1562,1.6375,1
16.1562,1.6488,1
16.1562,1.6601,1
16.1562,1.6705,1
16.1562,1.6842,1
16.1562,1.6859,1
16.1563,1.6931,1
16.1563,1.6931,1
16.1563,1.6875,1
16.1563,1.6826,1
16.1563,1.6778,1
16.1563,1.6609,1
16.1564,1.6512,1
16.1564,1.6367,1
16.1564,1.6286,1
16.1564,1.6198,1
16.1564,1.6109,1
16.1565,1.6085,1
16.1565,1.6061,1
16.1565,1.6190,1
16.1565,1.6286,1
16.1565,1.6407,1
16.1565,1.6536,1
16.1565,1.6649,1
16.1566,1.6778,1
16.1566,1.6794,1
16.1566,1.6907,1
16.1566,1.6931,1
16.1566,1.6883,1
16.1566,1.6851,1
16.1567,1.6770,1
16.1567,1.6657,1
16.1567,1.6528,1
16.1567,1.6423,1
16.1567,1.6303,1
16.1567,1.6166,1
16.1568,1.6053,1
16.1568,1.6012,1
16.1568,1.6045,1
16.1568,1.6149,1
16.1568,1.6246,1
16.1568,1.6415,1
16.1569,1.6544,1
16.1569,1.6641,1
16.1569,1.6746,1
16.1569,1.6826,1
16.1569,1.6915,1
16.1570,1.6923,1
16.1570,1.6907,1
16.1570,1.6923,1
16.1570,1.6826,1
16.1570,1.6730,1
16.1570,1.6593,1
16.1571,1.6456,1
16.1571,1.6311,1
16.1571,1.6254,1
16.1571,1.6190,1
16.1571,1.6149,1
16.1571,1.6174,1
16.1572,1.6206,1
16.1572,1.6343,1
16.1572,1.6480,1
16.1572,1.6617,1
16.1572,1.6689,1
16.1572,1.6818,1
16.1573,1.6907,1
16.1573,1.6915,1
16.1573,1.6923,1
16.1573,1.6955,1
16.1573,1.6875,1
16.1573,1.6834,1
16.1574,1.6746,1
16.1574,1.6649,1
16.1574,1.6536,1
16.1574,1.6383,1
16.1574,1.6286,1
16.1575,1.6109,1
16.1575,1.6061,1
16.1575,1.6061,1
16.1575,1.6101,1
16.1575,1.6182,1
16.1575,1.6359,1
16.1576,1.6528,1
16.1576,1.6714,1
16.1576,1.6818,1
16.1576,1.6939,1
16.1576,1.7020,1
16.1576,1.6996,1
16.1577,1.6899,1
16.1577,1.6601,1
16.1577,1.6520,1
16.1577,1.6383,1
16.1577,1.6270,1
16.1577,1.6166,1
16.1578,1.6141,1
16.1578,1.6125,1
16.1578,1.6182,1
16.1578,1.6214,1
16.1578,1.6303,1
16.1578,1.6343,1
16.1579,1.6456,1
16.1579,1.6568,1
16.1579,1.6657,1
16.1579,1.6705,1
16.1579,1.6754,1
16.1579,1.6826,1
16.1580,1.6842,1
16.1580,1.6867,1
16.1580,1.6851,1
16.1580,1.6794,1
16.1580,1.6738,1
16.1580,1.6738,1
16.1581,1.6665,1
16.1581,1.6520,1
16.1581,1.6407,1
16.1581,1.6278,1
16.1581,1.6270,1
16.1581,1.6246,1
16.1582,1.6303,1
16.1582,1.6351,1
16.1582,1.6496,1
16.1582,1.6568,1
16.1582,1.6714,1
16.1582,1.6842,1
16.1583,1.6891,1
16.1583,1.6939,1
16.1583,1.7004,1
16.1583,1.6979,1
16.1583,1.6939,1
16.1583,1.6883,1
16.1584,1.6738,1
16.1584,1.6593,1
16.1584,1.6367,1
16.1584,1.6174,1
16.1584,1.6053,1
16.1585,1.5948,1
16.1585,1.5916,1
16.1585,1.5900,1
16.1585,1.6141,1
16.1585,1.6303,1
16.1585,1.6480,1
16.1586,1.6657,1
16.1586,1.6762,1
16.1586,1.6891,1
16.1586,1.6939,1
16.1586,1.7004,1
16.1586,1.7028,1
16.1586,1.7084,1
16.1587,1.7020,1
16.1587,1.6907,1
16.1587,1.6810,1
16.1587,1.6625,1
16.1587,1.6520,1
16.1587,1.6311,1
16.1588,1.6222,1
16.1588,1.6109,1
16.1588,1.5964,1
16.1588,1.6004,1
16.1588,1.6069,1
16.1588,1.6174,1
16.1589,1.6359,1
16.1589,1.6464,1
16.1589,1.6641,1
16.1589,1.6593,1
16.1589,1.6705,1
16.1589,1.6770,1
16.1590,1.6786,1
16.1590,1.6883,1
16.1590,1.6851,1
16.1590,1.6867,1
16.1590,1.6907,1
16.1590,1.6851,1
16.1591,1.6762,1
16.1591,1.6657,1
16.1591,1.6601,1
16.1591,1.6440,1
16.1591,1.6383,1
16.1591,1.6327,1
16.1592,1.6391,1
16.1592,1.6262,1
16.1592,1.6367,1
16.1592,1.6415,1
16.1592,1.6488,1
16.1592,1.6585,1
16.1593,1.6673,1
16.1593,1.6746,1
16.1593,1.6762,1
16.1593,1.6770,1
16.1593,1.6746,1
16.1593,1.6746,1
16.1593,1.6778,1
16.1594,1.6609,1
16.1594,1.6577,1
16.1594,1.6423,1
16.1594,1.6311,1
16.1594,1.6182,1
16.1595,1.6311,1
16.1595,1.6141,1
16.1595,1.6254,1
16.1595,1.6270,1
16.1595,1.6351,1
16.1595,1.6504,1
16.1596,1.6673,1
16.1596,1.6722,1
16.1596,1.6859,1
16.1596,1.6939,1
16.1596,1.7068,1
16.1596,1.6988,1
16.1597,1.7068,1
16.1597,1.6907,1
16.1597,1.6810,1
16.1597,1.6665,1
16.1597,1.6528,1
16.1597,1.6367,1
16.1597,1.6270,1
16.1598,1.6190,1
16.1598,1.6125,1
16.1598,1.6077,1
16.1598,1.6085,1
16.1598,1.6085,1
16.1598,1.6359,1
16.1599,1.6391,1
16.1599,1.6536,1
16.1599,1.6673,1
16.1599,1.6754,1
16.1599,1.6851,1
16.1599,1.7004,1
16.1600,1.6786,1
16.1600,1.6859,1
16.1600,1.6859,1
16.1600,1.6786,1
16.1600,1.6697,1
16.1600,1.6593,1
16.1601,1.6456,1
16.1601,1.6295,1
16.1601,1.6093,1
16.1601,1.6085,1
16.1601,1.6101,1
16.1601,1.6109,1
16.1602,1.6238,1
16.1602,1.6246,1
16.1602,1.6448,1
16.1602,1.6625,1
16.1602,1.6714,1
16.1602,1.6851,1
16.1603,1.6875,1
16.1603,1.7133,1
16.1603,1.6971,1
16.1603,1.6867,1
16.1603,1.6923,1
16.1603,1.6834,1
16.1604,1.6689,1
16.1604,1.6585,1
16.1604,1.6456,1
16.1604,1.6375,1
16.1604,1.6262,1
16.1604,1.6061,1
16.1605,1.6141,1
16.1605,1.6214,1
16.1605,1.6222,1
16.1605,1.6367,1
16.1605,1.6504,1
16.1605,1.6641,1
16.1605,1.6738,1
16.1606,1.6834,1
16.1606,1.6939,1
16.1606,1.6971,1
16.1606,1.6996,1
16.1606,1.6867,1
16.1606,1.6810,1
16.1607,1.6778,1
16.1607,1.6625,1
16.1607,1.6665,1
16.1607,1.6528,1
16.1607,1.6367,1
16.1607,1.6214,1
16.1608,1.6158,1
16.1608,1.6133,1
16.1608,1.6158,1
16.1608,1.6286,1
16.1608,1.6391,1
16.1608,1.6415,1
16.1608,1.6609,1
16.1609,1.6778,1
16.1609,1.6834,1
16.1609,1.7052,1
16.1609,1.6979,1
16.1609,1.6826,1
16.1610,1.6826,1
16.1610,1.6810,1
16.1610,1.6754,1
16.1610,1.6609,1
16.1610,1.6544,1
16.1610,1.6464,1
16.1610,1.6295,1
16.1611,1.6230,1
16.1611,1.6029,1
16.1611,1.6053,1
16.1611,1.6198,1
16.1611,1.6391,1
16.1611,1.6343,1
16.1612,1.6432,1
16.1612,1.6544,1
16.1612,1.6617,1
16.1612,1.6738,1
16.1612,1.6770,1
16.1612,1.6730,1
16.1613,1.6867,1
16.1613,1.6842,1
16.1613,1.6657,1
16.1613,1.6585,1
16.1613,1.6464,1
16.1613,1.6391,1
16.1614,1.6125,1
16.1614,1.5714,1
16.1614,1.5626,1
16.1614,1.5473,1
16.1614,1.5537,1
16.1614,1.5642,1
16.1615,1.5811,1
16.1615,1.6174,1
16.1615,1.6303,1
16.1615,1.6851,1
16.1615,1.7060,1
16.1615,1.7286,1
16.1616,1.7447,1
16.1616,1.7310,1
16.1616,1.7439,1
16.1616,1.7439,1
16.1616,1.7213,1
16.1616,1.7084,1
16.1617,1.6867,1
16.1617,1.6665,1
16.1617,1.6423,1
16.1617,1.6262,1
16.1617,1.5892,1
16.1617,1.6230,1
16.1618,1.6053,1
16.1618,1.6077,1
16.1618,1.6101,1
16.1618,1.6286,1
16.1618,1.6472,1
16.1618,1.6617,1
16.1618,1.6818,1
16.1619,1.6875,1
16.1619,1.7012,1
16.1619,1.7189,1
16.1619,1.7149,1
16.1619,1.7245,1
16.1619,1.7060,1
16.1620,1.7108,1
16.1620,1.7012,1
16.1620,1.6842,1
16.1620,1.6883,1
16.1620,1.6649,1
16.4991,1.6480,1
16.4991,1.6319,1
16.4991,1.6448,1
16.4992,1.6238,1
16.4992,1.6295,1
16.4992,1.6343,1
16.4992,1.6311,1
16.4992,1.6609,1
16.4992,1.6552,1
16.4993,1.6689,1
16.4993,1.6681,1
16.4993,1.6391,1
16.4993,1.6778,1
16.4993,1.6714,1
16.4993,1.6649,1
16.4994,1.6496,1
16.4994,1.6391,1
16.4994,1.6254,1
16.4994,1.6190,1
16.4994,1.6230,1
16.4994,1.5908,1
16.4995,1.5827,1
16.4995,1.6061,1
16.4995,1.5924,1
16.4995,1.5867,1
16.4995,1.6206,1
16.4995,1.6383,1
16.4995,1.6577,1
16.4996,1.6689,1
16.4996,1.6802,1
16.4996,1.7366,1
16.4996,1.6891,1
16.4996,1.6891,1
16.4996,1.6802,1
16.4997,1.6722,1
16.4997,1.6681,1
16.4997,1.6560,1
16.4997,1.6601,1
16.4997,1.6367,1
16.4997,1.6206,1
16.4998,1.6109,1
16.4998,1.6029,1
16.4998,1.6045,1
16.4998,1.6093,1
16.4998,1.6480,1
16.4998,1.6190,1
16.4999,1.6351,1
16.4999,1.6577,1
16.4999,1.6568,1
16.4999,1.6649,1
16.4999,1.6689,1
16.5000,1.6730,1
16.5000,1.6794,1
16.5000,1.6842,1
16.5000,1.6842,1
16.5000,1.6730,1
16.5000,1.6641,1
16.5001,1.6407,1
16.5001,1.6286,1
16.5001,1.6391,1
16.5001,1.6351,1
16.5001,1.6246,1
16.5001,1.6093,1
16.5001,1.6198,1
16.5002,1.6206,1
16.5002,1.6351,1
16.5002,1.6399,1
16.5002,1.7116,1
16.5002,1.6633,1
16.5002,1.6730,1
16.5003,1.6826,1
16.5003,1.6875,1
16.5003,1.6883,1
16.5003,1.6859,1
16.5003,1.6834,1
16.5003,1.6786,1
16.5004,1.6730,1
16.5004,1.6585,1
16.5004,1.6472,1
16.5004,1.6295,1
16.5004,1.6198,1
16.5005,1.6133,1
16.5005,1.5827,1
16.5005,1.6230,1
16.5005,1.6286,1
16.5005,1.6464,1
16.5005,1.6722,1
16.5006,1.6665,1
16.5006,1.6794,1
16.5006,1.6842,1
16.5006,1.6891,1
16.5006,1.6971,1
16.5006,1.6931,1
16.5007,1.6577,1
16.5007,1.6907,1
16.5007,1.6818,1
16.5007,1.6633,1
16.5007,1.6552,1
16.5007,1.6391,1
16.5007,1.6278,1
16.5008,1.6246,1
16.5008,1.6141,1
16.5008,1.6093,1
16.5008,1.6149,1
16.5008,1.6053,1
16.5008,1.6343,1
16.5009,1.6456,1
16.5009,1.6641,1
16.5009,1.6673,1
16.5009,1.6834,1
16.5009,1.6883,1
16.5010,1.6842,1
16.5010,1.6875,1
16.5010,1.6810,1
16.5010,1.7181,1
16.5010,1.6738,1
16.5010,1.6633,1
16.5011,1.6577,1
16.5011,1.6464,1
16.5011,1.6319,1
16.5011,1.6295,1
16.5011,1.6125,1
16.5011,1.6077,1
16.5011,1.6141,1
16.5012,1.6238,1
16.5012,1.6432,1
16.5012,1.6488,1
16.5012,1.6617,1
16.5012,1.6770,1
16.5012,1.6859,1
16.5013,1.6971,1
16.5013,1.6988,1
16.5013,1.6883,1
16.5013,1.6963,1
16.5013,1.6931,1
16.5013,1.6818,1
