Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
7.8627,1.6464,1.1459,2.5062,5
7.8627,1.6504,1.1588,2.4345,5
7.8627,1.6544,1.1612,2.3378,5
7.8627,1.6625,1.1653,2.2822,5
7.8627,1.6689,1.1701,2.2766,5
7.8627,1.6697,1.1685,2.2693,5
7.8627,1.6601,1.1806,2.2363,5
7.8627,1.6665,1.1822,2.1952,5
7.8627,1.6633,1.1846,2.1645,5
7.8627,1.6504,1.1846,2.2048,5
7.8627,1.6512,1.1919,2.2467,5
7.8627,1.5956,1.1919,2.2870,5
7.8627,1.5988,1.1927,2.3257,5
7.8627,1.5964,1.1959,2.3596,5
7.8627,1.5948,1.2032,2.3523,5
7.8627,1.6053,1.2120,2.3652,5
7.8627,1.6149,1.2177,2.4079,5
7.9103,1.6093,1.2185,2.4643,5
7.9103,1.6077,1.2281,2.5296,5
7.9103,1.6222,1.2305,2.6086,5
7.9103,1.6222,1.2305,2.7069,5
7.9103,1.6488,1.2426,2.8044,5
7.9103,1.6464,1.2483,2.9124,5
7.9103,1.6399,1.2555,2.9785,5
7.9103,1.6343,1.2571,3.0051,5
7.9103,1.6278,1.2636,2.9148,5
7.9103,1.6190,1.2636,2.7158,5
7.9103,1.6198,1.2813,2.5046,5
7.9103,1.6149,1.2829,2.3144,5
7.9103,1.6085,1.2934,2.1194,5
7.9103,1.6093,1.2990,1.9784,5
7.9103,1.6262,1.2878,1.9179,5
7.9103,1.6206,1.2942,1.9155,5
7.9103,1.6174,1.2990,1.9953,5
7.9103,1.6190,1.3111,2.1275,5
7.9103,1.6198,1.3248,2.3128,5
7.9103,1.6141,1.3377,2.5320,5
7.9103,1.6093,1.3377,2.7190,5
7.9103,1.6166,1.3361,2.8624,5
7.9103,1.6085,1.3361,2.9116,5
7.9103,1.6093,1.3401,2.8366,5
7.9103,1.6158,1.3482,2.7109,5
7.9103,1.6222,1.3522,2.6408,5
7.9103,1.6311,1.3603,2.5925,5
7.9103,1.6286,1.3611,2.5578,5
7.9103,1.6230,1.3603,2.5328,5
7.9103,1.6359,1.3547,2.5473,5
7.9103,1.6407,1.3498,2.5771,5
7.9103,1.6391,1.3530,2.6134,5
7.9103,1.6488,1.3522,2.7109,5
7.9103,1.6480,1.3506,2.8100,5
7.9103,1.6383,1.3563,2.8519,5
7.9103,1.6367,1.3538,2.7359,5
7.9103,1.6359,1.3571,2.5135,5
7.9103,1.6440,1.3563,2.2959,5
7.9103,1.6464,1.3643,2.1581,5
7.9103,1.6399,1.3627,2.0928,5
7.9103,1.6448,1.3684,2.0735,5
7.9103,1.6448,1.3732,2.0904,5
7.9103,1.6464,1.3724,2.1186,5
7.9103,1.6472,1.3788,2.1927,5
7.9103,1.6101,1.3837,2.3185,5
7.9103,1.6166,1.3933,2.5522,5
7.9103,1.6141,1.3925,2.7109,5
7.9103,1.6504,1.3990,2.7899,5
7.9103,1.6512,1.3885,2.8060,5
7.9103,1.6496,1.3829,2.7915,5
7.9103,1.6448,1.3780,2.7738,5
7.9103,1.6432,1.3716,2.7472,5
7.9103,1.6415,1.3684,2.7351,5
7.9103,1.6407,1.3659,2.7021,5
7.9103,1.6859,1.3675,2.6473,5
7.9103,1.6738,1.3684,2.5248,5
7.9103,1.6754,1.3643,2.5505,5
7.9103,1.6335,1.3555,2.6360,5
7.9103,1.6351,1.3522,2.7415,5
7.9103,1.6391,1.3667,2.8020,5
7.9103,1.6367,1.3708,2.8149,5
7.9103,1.6343,1.3756,2.8125,5
7.9103,1.6327,1.3877,2.7988,5
7.9103,1.6327,1.3877,2.7786,5
7.9103,1.6311,1.3901,2.6932,5
7.9103,1.6399,1.3869,2.4917,5
7.9103,1.6399,1.3941,2.2322,5
7.9103,1.6383,1.3974,2.0042,5
7.9103,1.6399,1.3990,1.7858,5
7.9103,1.6440,1.3909,1.6029,5
7.9103,1.6432,1.3853,1.4868,5
7.9103,1.6480,1.4006,1.4578,5
7.9103,1.6488,1.3982,1.4755,5
7.9103,1.6496,1.4054,1.5674,5
7.9103,1.6504,1.4014,1.7310,5
7.9103,1.6480,1.3966,2.0130,5
7.9103,1.6512,1.3885,2.2967,5
7.9103,1.6528,1.3869,2.5014,5
7.9103,1.6472,1.3949,2.6795,5
7.9103,1.6351,1.3925,2.8262,5
7.9103,1.6383,1.3982,2.9245,5
7.9103,1.6399,1.3853,2.9172,5
7.9103,1.6440,1.3885,2.8173,5
7.9103,1.6407,1.3853,2.6142,5
7.9103,1.6464,1.3925,2.4474,5
7.9103,1.6415,1.3982,2.3128,5
7.9103,1.6327,1.4006,2.1879,5
7.9103,1.6278,1.4062,2.1089,5
7.9103,1.6319,1.4030,2.0259,5
7.9103,1.6415,1.3966,1.9220,5
7.9103,1.6343,1.3974,1.8398,5
7.9103,1.6319,1.3966,1.7858,5
7.9103,1.6278,1.3982,1.7777,5
7.9103,1.6270,1.3966,1.8269,5
7.9103,1.6230,1.3837,1.8817,5
7.9577,1.6270,1.3748,1.9316,5
7.9577,1.6343,1.3667,1.9873,5
7.9577,1.6375,1.3611,2.0412,5
7.9577,1.6359,1.3538,2.1516,5
7.9577,1.6351,1.3659,2.2878,5
7.9577,1.6544,1.3708,2.3886,5
7.9577,1.6415,1.3748,2.4716,5
7.9577,1.6383,1.3700,2.5546,5
7.9577,1.6399,1.3595,2.6287,5
7.9577,1.6407,1.3603,2.5892,5
7.9577,1.6407,1.3659,2.5256,5
7.9577,1.6423,1.3708,2.4200,5
7.9577,1.6448,1.3756,2.3217,5
7.9577,1.6423,1.3788,2.2226,5
7.9577,1.6423,1.3716,2.1307,5
7.9577,1.6295,1.3635,2.0670,5
7.9577,1.6432,1.3579,2.0163,5
7.9577,1.6488,1.3547,1.9736,5
7.9577,1.6520,1.3434,1.9413,5
7.9577,1.6520,1.3377,1.9502,5
7.9577,1.6536,1.3313,1.9244,5
7.9577,1.6504,1.3264,1.9623,5
7.9577,1.6512,1.3144,2.0275,5
7.9577,1.6496,1.3216,2.0364,5
7.9577,1.6472,1.3208,2.0509,5
7.9577,1.6488,1.3232,2.0525,5
7.9577,1.6440,1.3208,2.0630,5
7.9577,1.6440,1.3071,2.0832,5
7.9577,1.6464,1.3224,2.1476,5
7.9577,1.6448,1.3136,2.2540,5
7.9577,1.6399,1.3144,2.4176,5
7.9577,1.6423,1.3087,2.5554,5
7.9577,1.6528,1.3103,2.6134,5
7.9577,1.6560,1.3007,2.6424,5
7.9577,1.6585,1.3007,2.6416,5
7.9577,1.6568,1.2942,2.6303,5
7.9577,1.6577,1.2845,2.5199,5
7.9577,1.6601,1.2910,2.3088,5
7.9577,1.6568,1.2837,2.0058,5
7.9577,1.6625,1.2845,1.6577,5
7.9577,1.6649,1.2773,1.3925,5
7.9577,1.6568,1.2765,1.2845,5
7.9577,1.6415,1.2725,1.2531,5
7.9577,1.6415,1.2652,1.2612,5
7.9577,1.5819,1.2628,1.3119,5
7.9577,1.5900,1.2563,1.3571,5
7.9577,1.5940,1.2523,1.4707,5
7.9577,1.5956,1.2459,1.6504,5
7.9577,1.6053,1.2418,1.8752,5
7.9577,1.6061,1.2362,2.1637,5
7.9577,1.6093,1.2386,2.3579,5
7.9577,1.6166,1.2402,2.4329,5
7.9577,1.6230,1.2410,2.4321,5
7.9577,1.6254,1.2459,2.4256,5
7.9577,1.6818,1.2370,2.4063,5
7.9577,1.6738,1.2289,2.4063,5
7.9577,1.6689,1.2249,2.3902,5
7.9577,1.6649,1.1911,2.3716,5
7.9577,1.6577,1.1951,2.3579,5
7.9577,1.6536,1.1991,2.3032,5
7.9577,1.6504,1.1991,2.2347,5
7.9577,1.6407,1.2023,2.2621,5
7.9577,1.6383,1.2007,2.2250,5
7.9577,1.6399,1.1951,2.1952,5
7.9577,1.6415,1.1975,2.1758,5
7.9577,1.6480,1.2056,2.1541,5
7.9577,1.6448,1.2048,2.1541,5
7.9577,1.6472,1.2418,2.1267,5
7.9577,1.6407,1.2362,2.0807,5
7.9577,1.6367,1.2370,2.0340,5
7.9577,1.6335,1.2338,1.9784,5
7.9577,1.6432,1.2273,1.8309,5
7.9577,1.6440,1.2241,1.8470,5
7.9577,1.6391,1.2241,1.9179,5
7.9577,1.6423,1.2225,1.9687,5
7.9577,1.6448,1.2144,1.9961,5
7.9577,1.6544,1.2136,2.0042,5
7.9577,1.6488,1.2088,1.9727,5
7.9577,1.6568,1.2072,2.0074,5
7.9577,1.6649,1.2185,2.0404,5
7.9577,1.6681,1.2217,2.0783,5
7.9577,1.6625,1.2322,2.0896,5
7.9577,1.6657,1.2370,2.0493,5
7.9577,1.6673,1.2402,2.0412,5
7.9577,1.6681,1.2451,2.1041,5
7.9577,1.6512,1.2531,2.2056,5
7.9577,1.6464,1.2644,2.2806,5
7.9577,1.6560,1.2805,2.3934,5
7.9577,1.6560,1.2990,2.4385,5
7.9577,1.6496,1.3055,2.4845,5
7.9577,1.6577,1.3152,2.4877,5
7.9577,1.6568,1.3160,2.4216,5
7.9577,1.6520,1.3224,2.3539,5
7.9577,1.6504,1.3337,2.2048,5
7.9577,1.6512,1.3450,2.0058,5
8.0050,1.6568,1.3587,1.8221,5
8.0050,1.6585,1.3716,1.7278,5
8.0050,1.6544,1.3724,1.6423,5
8.0050,1.6528,1.3821,1.5964,5
8.0050,1.6536,1.3893,1.5521,5
8.0050,1.6472,1.4006,1.5650,5
8.0050,1.6577,1.4103,1.6536,5
8.0050,1.6601,1.4352,1.7737,5
8.0050,1.6609,1.4417,1.8938,5
8.0050,1.6552,1.4417,1.9776,5
8.0050,1.6609,1.4610,2.0010,5
8.0050,1.6609,1.4699,2.0171,5
8.0050,1.6568,1.4933,2.0977,5
8.0050,1.6504,1.5053,2.1758,5
8.0050,1.6585,1.5223,2.2798,5
8.0050,1.6568,1.5271,2.3982,5
8.0050,1.6504,1.5336,2.5594,5
8.0050,1.6520,1.5376,2.6650,5
8.0050,1.6568,1.5545,2.7085,5
8.0050,1.6641,1.5835,2.7174,5
8.0050,1.6617,1.5900,2.7174,5
8.0050,1.6601,1.6125,2.5554,5
8.0050,1.6633,1.6214,2.3177,5
8.0050,1.6681,1.6278,2.0848,5
8.0050,1.6657,1.6399,1.8881,5
8.0050,1.6577,1.6552,1.6939,5
8.0050,1.6609,1.6770,1.5013,5
8.0050,1.6625,1.6842,1.3200,5
8.0050,1.6617,1.6883,1.2314,5
8.0050,1.6593,1.6963,1.2451,5
8.0050,1.6585,1.7108,1.3538,5
8.0050,1.6617,1.7286,1.6133,5
8.0050,1.6625,1.7366,1.9163,5
8.0050,1.6665,1.7487,2.1718,5
8.0050,1.7012,1.7487,2.3265,5
8.0050,1.7108,1.7616,2.4547,5
8.0050,1.7108,1.7681,2.5223,5
8.0050,1.7036,1.7842,2.5836,5
8.0050,1.7004,1.7979,2.5860,5
8.0050,1.6947,1.8132,2.5360,5
8.0050,1.6955,1.8221,2.4514,5
8.0050,1.6939,1.8212,2.3757,5
8.0050,1.6899,1.8261,2.2766,5
8.0050,1.6851,1.8333,2.1927,5
8.0050,1.6423,1.8454,2.1283,5
8.0050,1.6440,1.8551,2.0630,5
8.0050,1.6415,1.8688,2.0106,5
8.0050,1.6407,1.8752,1.9776,5
8.0050,1.6472,1.8865,1.9719,5
8.0050,1.6480,1.8873,1.9727,5
8.0050,1.6585,1.8970,1.9655,5
8.0050,1.6577,1.8954,1.8768,5
8.0050,1.6601,1.9107,1.7761,5
8.0050,1.6633,1.9139,1.6738,5
8.0050,1.6665,1.9260,1.6286,5
8.0050,1.6625,1.9333,1.6286,5
8.0050,1.6601,1.9373,1.6085,5
8.0050,1.6617,1.9453,1.5626,5
8.0050,1.6625,1.9526,1.5295,5
8.0050,1.6649,1.9647,1.5521,5
8.0050,1.6544,1.9615,1.6093,5
8.0050,1.6585,1.9679,1.7584,5
8.0050,1.6593,1.9719,1.9486,5
8.0050,1.6536,1.9752,2.0864,5
8.0050,1.6544,1.9760,2.1750,5
8.0050,1.6585,1.9873,2.2274,5
8.0050,1.6577,1.9929,2.2637,5
8.0050,1.6577,1.9953,2.3265,5
8.0050,1.6480,2.0018,2.4047,5
8.0050,1.6480,2.0042,2.4329,5
8.0050,1.6504,2.0122,2.3757,5
8.0050,1.6432,2.0211,2.2258,5
8.0050,1.5988,2.0163,2.1001,5
8.0050,1.6077,2.0251,2.0171,5
8.0050,1.6045,2.0259,1.9711,5
8.0050,1.6045,2.0235,1.9727,5
8.0050,1.6109,2.0292,2.0219,5
8.0050,1.6141,2.0284,2.0872,5
8.0050,1.6166,2.0259,2.0888,5
8.0050,1.6182,2.0219,2.0517,5
8.0050,1.6206,2.0211,2.0743,5
8.0050,1.6270,2.0195,2.1307,5
8.0050,1.6657,2.0187,2.1283,5
8.0050,1.6552,2.0219,2.1275,5
8.0050,1.6536,2.0259,2.1097,5
8.0050,1.6504,2.0275,2.0348,5
8.0050,1.6456,2.0243,2.0001,5
8.0050,1.6375,2.0300,1.9800,5
8.0050,1.6295,2.0308,1.9913,5
8.0050,1.6295,2.0219,2.0574,5
8.0050,1.6198,2.0251,2.1130,5
8.0050,1.6149,2.0195,2.2024,5
8.0050,1.6190,2.0292,2.2935,5
8.0050,1.6246,2.0284,2.3974,5
8.0050,1.6270,2.0284,2.4724,5
8.0527,1.6303,2.0243,2.5892,5
8.0527,1.6335,2.0211,2.6190,5
8.0527,1.6351,2.0211,2.6094,5
8.0527,1.6440,2.0187,2.5820,5
8.0527,1.6415,2.0259,2.4949,5
8.0527,1.6488,2.0195,2.3902,5
8.0527,1.6496,2.0300,2.2677,5
8.0527,1.6472,2.0267,2.1903,5
8.0527,1.6488,2.0203,2.1573,5
8.0527,1.6456,2.0251,2.1734,5
8.0527,1.6423,2.0227,2.1726,5
8.0527,1.6391,2.0275,2.1879,5
8.0527,1.6464,2.0195,2.1396,5
8.0527,1.6496,2.0171,2.1371,5
8.0527,1.6480,2.0211,2.1573,5
8.0527,1.6480,2.0179,2.1799,5
8.0527,1.6488,2.0138,2.1492,5
8.0527,1.6512,2.0138,2.0791,5
8.0527,1.6456,2.0211,1.9437,5
8.0527,1.6448,2.0203,1.8140,5
8.0527,1.6472,2.0235,1.7294,5
8.0527,1.6488,2.0195,1.7100,5
8.0527,1.6415,2.0026,1.7157,5
8.0527,1.6335,2.0001,1.6979,5
8.0527,1.6391,1.9921,1.7221,5
8.0527,1.6383,2.0001,1.7592,5
8.0527,1.6367,1.9977,1.8317,5
8.0527,1.6319,2.0010,1.8994,5
8.0527,1.6335,1.9993,1.9478,5
8.0527,1.6359,1.9913,2.0219,5
8.0527,1.6327,1.9873,2.0179,5
8.0527,1.6278,1.9840,1.9566,5
8.0527,1.6327,2.0018,1.9429,5
8.0527,1.6375,2.0066,1.9075,5
8.0527,1.6319,2.0138,1.8269,5
8.0527,1.6295,2.0138,1.7769,5
8.0527,1.6319,2.0138,1.7374,5
8.0527,1.6351,2.0130,1.6931,5
8.0527,1.6343,2.0106,1.6762,5
8.0527,1.6343,2.0114,1.6174,5
8.0527,1.6383,2.0066,1.6085,5
8.0527,1.6440,2.0034,1.6762,5
8.0527,1.6415,1.9993,1.7753,5
8.0527,1.6432,1.9905,1.8656,5
8.0527,1.6520,1.9881,1.9099,5
8.0527,1.6552,1.9905,1.8752,5
8.0527,1.6560,1.9985,1.8277,5
8.0527,1.6560,1.9897,1.8075,5
8.0527,1.6520,1.9856,1.7697,5
8.0527,1.6520,1.9856,1.7479,5
8.0527,1.6520,1.9873,1.7721,5
8.0527,1.6560,1.9889,1.7930,5
8.0527,1.6617,1.9881,1.8156,5
8.0527,1.6609,1.9969,1.8559,5
8.0527,1.6617,1.9993,1.9212,5
8.0527,1.6689,1.9848,2.0082,5
8.0527,1.6842,1.9792,2.1001,5
8.0527,1.6939,1.9784,2.1420,5
8.0527,1.7052,1.9768,2.1799,5
8.0527,1.7125,1.9752,2.2226,5
8.0527,1.7181,1.9687,2.2024,5
8.0527,1.7173,1.9679,2.1541,5
8.0527,1.7318,1.9727,2.0678,5
8.0527,1.7407,1.9760,2.0001,5
8.0527,1.7455,1.9679,1.9526,5
8.0527,1.7439,1.9800,1.9099,5
8.0527,1.7342,1.9768,1.9034,5
8.0527,1.7358,1.9808,1.9099,5
8.0527,1.7439,1.9848,1.9131,5
8.0527,1.7495,1.9800,1.8873,5
8.0527,1.7479,1.9824,1.8889,5
8.0527,1.7576,1.9840,1.8672,5
8.0527,1.7487,1.9864,1.8398,5
8.0527,1.7455,1.9840,1.7713,5
8.0527,1.7495,1.9905,1.7253,5
8.0527,1.7527,1.9824,1.7141,5
8.0527,1.7576,1.9808,1.7165,5
8.0527,1.7527,1.9719,1.7527,5
8.0527,1.7560,1.9687,1.8519,5
8.0527,1.7584,1.9671,1.9639,5
8.0527,1.7705,1.9719,2.0235,5
8.0527,1.7793,1.9768,2.0582,5
8.0527,1.7769,1.9736,2.1017,5
8.0527,1.7785,1.9679,2.1782,5
8.0527,1.7729,1.9639,2.2475,5
8.0527,1.7705,1.9607,2.2782,5
8.0527,1.7681,1.9639,2.2621,5
8.0527,1.7938,1.9687,2.2435,5
8.0527,1.7810,1.9703,2.1388,5
8.0527,1.7713,1.9816,2.0163,5
8.0527,1.7576,2.0090,1.9373,5
8.0527,1.7399,2.0074,1.8946,5
8.0527,1.7366,2.0018,1.8615,5
8.0527,1.7302,2.0034,1.8067,5
8.0527,1.7253,1.9993,1.7366,5
8.1002,1.7237,2.0147,1.6996,5
8.1002,1.7205,2.0042,1.7133,5
8.1002,1.6915,2.0034,1.7334,5
8.1002,1.6939,2.0082,1.7689,5
8.1002,1.6899,2.0082,1.8084,5
8.1002,1.6891,1.9840,1.8188,5
8.1002,1.6851,1.9873,1.8478,5
8.1002,1.6851,1.9961,1.8930,5
8.1002,1.6818,1.9953,1.9703,5
8.1002,1.6826,1.9881,2.0799,5
8.1002,1.6770,1.9808,2.1589,5
8.1002,1.6754,1.9881,2.2266,5
8.1002,1.6697,1.9969,2.2580,5
8.1002,1.6625,1.9945,2.2661,5
8.1002,1.6617,2.0171,2.2338,5
8.1002,1.6601,2.0138,2.2113,5
8.1002,1.6552,2.0050,2.1508,5
8.1002,1.6480,1.9985,2.0461,5
8.1002,1.6351,2.0018,1.9333,5
8.1002,1.6286,2.0114,1.8035,5
8.1002,1.6198,2.0114,1.7536,5
8.1002,1.6093,2.0195,1.6552,5
8.1002,1.6029,2.0195,1.5537,5
8.1002,1.6045,2.0219,1.5464,5
8.1002,1.6085,2.0018,1.6053,5
8.1002,1.6061,2.0074,1.6625,5
8.1002,1.5980,2.0138,1.6552,5
8.1002,1.6012,2.0203,1.6061,5
8.1002,1.5682,2.0195,1.5714,5
8.1002,1.5642,2.0284,1.6012,5
8.1002,1.5666,2.0284,1.6738,5
8.1002,1.5722,2.0316,1.7810,5
8.1002,1.5747,2.0356,1.8849,5
8.1002,1.5674,2.0412,1.9196,5
8.1002,1.5569,2.0437,1.9171,5
8.1002,1.5473,2.0493,1.8785,5
8.1002,1.5489,2.0501,1.8511,5
8.1002,1.5344,2.0453,1.8349,5
8.1002,1.5682,2.0485,1.7882,5
8.1002,1.5610,2.0558,1.7358,5
8.1002,1.5569,2.0590,1.6037,5
8.1002,1.5481,2.0614,1.4417,5
8.1002,1.5505,2.0541,1.3788,5
8.1002,1.5456,2.0509,1.3990,5
8.1002,1.5416,2.0501,1.4409,5
8.1002,1.5408,2.0412,1.4981,5
8.1002,1.5400,2.0412,1.5859,5
8.1002,1.5416,2.0686,1.7213,5
8.1002,1.5416,2.0727,1.8905,5
8.1002,1.5521,2.0638,2.0114,5
8.1002,1.5569,2.0759,2.1130,5
8.1002,1.5610,2.0759,2.2016,5
8.1002,1.5585,2.0759,2.1976,5
8.1002,1.5682,2.0799,2.1315,5
8.1002,1.5730,2.0832,2.0759,5
8.1002,1.5827,2.0896,2.0147,5
8.1002,1.5875,2.0880,1.9542,5
8.1002,1.6021,2.0695,1.8881,5
8.1002,1.6117,2.0727,1.8446,5
8.1002,1.6174,2.0832,1.7745,5
8.1002,1.6770,2.0840,1.7318,5
8.1002,1.6875,2.0864,1.7108,5
8.1002,1.6915,2.0977,1.7092,5
8.1002,1.6907,2.0880,1.7084,5
8.1002,1.6996,2.0864,1.6915,5
8.1002,1.7084,2.0799,1.7302,5
8.1002,1.7157,2.0880,1.7810,5
8.1002,1.7165,2.0888,1.8551,5
8.1002,1.7278,2.0912,1.8930,5
8.1002,1.7350,2.0840,1.9300,5
8.1002,1.6915,2.0695,1.9107,5
8.1002,1.7004,2.0630,1.9171,5
8.1002,1.7036,2.0574,1.9655,5
8.1002,1.7157,2.0630,2.0324,5
8.1002,1.7197,2.0574,2.1178,5
8.1002,1.7221,2.0678,2.1726,5
8.1002,1.7270,2.0670,2.1927,5
8.1002,1.7294,2.0719,2.1581,5
8.1002,1.7302,2.0703,2.1154,5
8.1002,1.7278,2.0703,2.0896,5
8.1002,1.7270,2.0759,2.0412,5
8.1002,1.7302,2.0807,1.8897,5
8.1002,1.7399,2.0791,1.7495,5
8.1002,1.7342,2.0751,1.6544,5
8.1002,1.7181,2.0743,1.5585,5
8.1002,1.6891,2.0695,1.4264,5
8.1002,1.6907,2.0775,1.3490,5
8.1002,1.6915,2.0832,1.3619,5
8.1002,1.6899,2.0832,1.4256,5
8.1002,1.6891,2.0759,1.5045,5
8.1002,1.6834,2.0751,1.5900,5
8.1002,1.6730,2.0711,1.7060,5
8.1002,1.6657,2.0703,1.8180,5
8.1002,1.6633,2.0807,1.8881,5
8.1002,1.6697,2.0912,1.9228,5
8.1477,1.6826,2.0968,1.9792,5
8.1477,1.6722,2.0928,2.0042,5
8.1477,1.6633,2.0904,2.0106,5
8.1477,1.6512,2.0896,1.9373,5
8.1477,1.6391,2.0993,1.8132,5
8.1477,1.6286,2.1009,1.7270,5
8.1477,1.6109,2.1009,1.7004,5
8.1477,1.5988,2.1089,1.6649,5
8.1477,1.5892,2.1073,1.6601,5
8.1477,1.5835,2.1041,1.6673,5
8.1477,1.5819,2.1017,1.6915,5
8.1477,1.5738,2.1017,1.7278,5
8.1477,1.5642,2.0936,1.6149,5
8.1477,1.5634,2.1001,1.6577,5
8.1477,1.5553,2.0968,1.7133,5
8.1477,1.5336,2.0872,1.7656,5
8.1477,1.5376,2.0880,1.8277,5
8.1477,1.5392,2.0840,1.9188,5
8.1477,1.5497,2.0823,1.9832,5
8.1477,1.5658,2.0880,2.0187,5
8.1477,1.5698,2.0968,1.9993,5
8.1477,1.5787,2.0960,1.9703,5
8.1477,1.5859,2.1057,2.0404,5
8.1477,1.5875,2.0904,1.9961,5
8.1477,1.5980,2.0888,1.9284,5
8.1477,1.6238,2.1001,1.8382,5
8.1477,1.6295,2.1001,1.7213,5
8.1477,1.6391,2.1057,1.5892,5
8.1477,1.6359,2.1089,1.5110,5
8.1477,1.6254,2.1033,1.5158,5
8.1477,1.6295,2.0960,1.6085,5
8.1477,1.6238,2.0912,1.6971,5
8.1477,1.6222,2.0840,1.8059,5
8.1477,1.6198,2.0856,1.8881,5
8.1477,1.6109,2.0848,1.9752,5
8.1477,1.6101,2.0783,2.0259,5
8.1477,1.6101,2.0719,2.0840,5
8.1477,1.6004,2.0686,2.0646,5
8.1477,1.5940,2.0654,2.0026,5
8.1477,1.5900,2.0646,1.9075,5
8.1477,1.5867,2.0654,1.7882,5
8.1477,1.5988,2.0582,1.6883,5
8.1477,1.6029,2.0445,1.5779,5
8.1477,1.6012,2.0396,1.4755,5
8.1477,1.6109,2.0372,1.4135,5
8.1477,1.6133,2.0356,1.4248,5
8.1477,1.6061,2.0437,1.4320,5
8.1477,1.6069,2.0421,1.4796,5
8.1477,1.6166,2.0453,1.4779,5
8.1477,1.6149,2.0437,1.5045,5
8.1477,1.6045,2.0235,1.5150,5
8.1477,1.5892,2.0574,1.5303,5
8.1477,1.5835,2.0590,1.5553,5
8.1477,1.5803,2.0574,1.6101,5
8.1477,1.5771,2.0477,1.6722,5
8.1477,1.5706,2.0501,1.7084,5
8.1477,1.5706,2.0509,1.7568,5
8.1477,1.5714,2.0437,1.7906,5
8.1477,1.5585,2.0372,1.8148,5
8.1477,1.5610,2.0308,1.7874,5
8.1477,1.5658,2.0372,1.7850,5
8.1477,1.5650,1.9953,1.8221,5
8.1477,1.5601,1.9945,1.8599,5
8.1477,1.5666,1.9961,1.8672,5
8.1477,1.5706,2.0018,1.8309,5
8.1477,1.5706,2.0034,1.8035,5
8.1477,1.5730,1.9945,1.7616,5
8.1477,1.5690,1.9961,1.7608,5
8.1477,1.5682,1.9897,1.7906,5
8.1477,1.5626,1.9752,1.7648,5
8.1477,1.5593,1.9776,1.7318,5
8.1477,1.5601,1.9792,1.6875,5
8.1477,1.5618,1.9744,1.6246,5
8.1477,1.5569,1.9784,1.5924,5
8.1477,1.5448,1.9832,1.6238,5
8.1477,1.5440,1.9824,1.6286,5
8.1477,1.5440,1.9776,1.6399,5
8.1477,1.5448,1.9719,1.6286,5
8.1477,1.5505,1.9768,1.6254,5
8.1477,1.5601,1.9889,1.6842,5
8.1477,1.5601,1.9848,1.7076,5
8.1477,1.5577,1.9881,1.7302,5
8.1477,1.5601,1.9945,1.7785,5
8.1477,1.5634,1.9832,1.8067,5
8.1477,1.5634,1.9776,1.8309,5
8.1477,1.5626,1.9703,1.8591,5
8.1477,1.5674,1.9687,1.9518,5
8.1477,1.5666,1.9671,2.0284,5
8.1477,1.5682,1.9590,2.0606,5
8.1477,1.5674,1.9502,2.0445,5
8.1477,1.5755,1.9373,2.0171,5
8.1477,1.5835,1.9349,1.9550,5
8.1477,1.5884,1.9244,1.7947,5
8.1477,1.5884,1.9325,1.5972,5
8.1477,1.5956,1.9308,1.4127,5
8.1957,1.5964,1.9308,1.3297,6
8.1957,1.5908,1.9268,1.2426,6
8.1957,1.5972,1.9179,1.2370,6
8.1957,1.5964,1.9155,1.2733,6
8.1957,1.5940,1.9147,1.2999,6
8.1957,1.5892,1.9244,1.2894,6
8.1957,1.5875,1.9220,1.3031,6
8.1957,1.5940,1.9333,1.4368,6
8.1957,1.6004,1.9260,1.6448,6
8.1957,1.5964,1.9139,1.8148,6
8.1957,1.6045,1.9075,1.9042,6
8.1957,1.6117,1.9059,1.8857,6
8.1957,1.6093,1.9115,1.7842,6
8.1957,1.6053,1.9123,1.6883,6
8.1957,1.6109,1.9083,1.6786,6
8.1957,1.6085,1.9067,1.7407,6
8.1957,1.6045,1.9083,1.7350,6
8.1957,1.5972,1.8994,1.7471,6
8.1957,1.5940,1.8994,1.7189,6
8.1957,1.6012,1.9051,1.7237,6
8.1957,1.6021,1.9026,1.7616,6
8.1957,1.6061,1.8978,1.8108,6
8.1957,1.6029,1.8897,1.8188,6
8.1957,1.6093,1.8793,1.7947,6
8.1957,1.6053,1.8760,1.7173,6
8.1957,1.6069,1.8768,1.6222,6
8.1957,1.6149,1.8736,1.5932,6
8.1957,1.6133,1.8728,1.5126,6
8.1957,1.6174,1.8615,1.4659,6
8.1957,1.6222,1.8591,1.4143,6
8.1957,1.6230,1.8511,1.3385,6
8.1957,1.6174,1.8543,1.3103,6
8.1957,1.6166,1.8559,1.3635,6
8.1957,1.6141,1.8656,1.4554,6
8.1957,1.6166,1.8672,1.5714,6
8.1957,1.6198,1.8680,1.7141,6
8.1957,1.6117,1.8672,1.8390,6
8.1957,1.6149,1.8599,1.9719,6
8.1957,1.6053,1.8672,2.0646,6
8.1957,1.5996,1.8680,2.1025,6
8.1957,1.5964,1.8736,2.0944,6
8.1957,1.5916,1.8688,2.0421,6
8.1957,1.6037,1.8688,1.9486,6
8.1957,1.6053,1.8632,1.8527,6
8.1957,1.6037,1.8615,1.7576,6
8.1957,1.6069,1.8599,1.6883,6
8.1957,1.6149,1.8583,1.6391,6
