Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
2.1575,1.7004,1.6730,1.6560,1
2.1575,1.6939,1.6722,1.6577,1
2.1575,1.6883,1.6875,1.6641,1
2.1575,1.6786,1.6915,1.6625,1
2.1575,1.6867,1.6875,1.6883,1
2.1575,1.6955,1.6875,1.6810,1
2.1575,1.6947,1.6867,1.6818,1
2.1575,1.6907,1.6883,1.6859,1
2.1575,1.6899,1.6979,1.6842,1
2.1575,1.6859,1.7125,1.6826,1
2.1575,1.6834,1.7181,1.6786,1
2.1575,1.6899,1.7157,1.6826,1
2.1575,1.6915,1.7028,1.6762,1
2.1575,1.6931,1.6939,1.6794,1
2.1575,1.6786,1.6923,1.6601,1
2.1575,1.6794,1.6923,1.6609,1
2.1575,1.6842,1.6907,1.6842,1
2.1575,1.6891,1.6915,1.6891,1
2.1575,1.6947,1.6923,1.6859,1
2.1575,1.7028,1.6802,1.6971,1
2.1575,1.7076,1.6794,1.6907,1
2.1575,1.7165,1.6875,1.6826,1
2.1575,1.7237,1.6915,1.6834,1
2.1575,1.7262,1.6955,1.6681,1
2.1575,1.7399,1.6939,1.6665,1
2.1575,1.7342,1.6883,1.6689,1
2.1575,1.7302,1.6770,1.6496,1
2.1575,1.7286,1.6681,1.6448,1
2.1575,1.7213,1.6689,1.6504,1
2.1575,1.7205,1.6714,1.6407,1
2.1575,1.7189,1.6826,1.6488,1
2.1575,1.7141,1.6778,1.6512,1
2.1575,1.7076,1.6770,1.6681,1
2.1575,1.7028,1.6778,1.6738,1
2.1575,1.7044,1.6738,1.6762,1
2.1575,1.7125,1.6746,1.6802,1
2.1575,1.7173,1.6867,1.6859,1
2.1575,1.7157,1.6899,1.6842,1
2.1575,1.7229,1.6907,1.6730,1
2.1575,1.7262,1.6923,1.6689,1
2.1575,1.7253,1.6786,1.6641,1
2.1575,1.7237,1.6834,1.6705,1
2.1575,1.7237,1.6826,1.6504,1
2.1575,1.7278,1.6585,1.6496,1
2.1575,1.7278,1.6649,1.6504,1
2.1575,1.7197,1.6665,1.6464,1
2.1575,1.7141,1.6625,1.6448,1
2.1575,1.7173,1.6528,1.6415,1
2.1575,1.7141,1.6552,1.6472,1
2.1575,1.7092,1.6351,1.6464,1
2.1575,1.7076,1.6399,1.6488,1
2.1575,1.7068,1.6415,1.6488,1
2.1575,1.7084,1.6399,1.6472,1
2.1575,1.7052,1.6536,1.6448,1
2.1575,1.7052,1.6415,1.6399,1
2.2048,1.7084,1.6415,1.6423,1
2.2048,1.7092,1.6480,1.6423,1
2.2048,1.7068,1.6697,1.6415,1
2.2048,1.7108,1.6641,1.6423,1
2.2048,1.7116,1.6818,1.6480,1
2.2048,1.7165,1.6778,1.6552,1
2.2048,1.7181,1.6673,1.6456,1
2.2048,1.7245,1.6633,1.6367,1
2.2048,1.7270,1.6166,1.6407,1
2.2048,1.7294,1.6230,1.6464,1
2.2048,1.7310,1.6335,1.6528,1
2.2048,1.7350,1.6367,1.6544,1
2.2048,1.7358,1.6351,1.6544,1
2.2048,1.7350,1.6246,1.6536,1
2.2048,1.7358,1.6230,1.6536,1
2.2048,1.7342,1.6158,1.6480,1
2.2048,1.7326,1.6198,1.6681,1
2.2048,1.7237,1.6246,1.6778,1
2.2048,1.7237,1.6762,1.6714,1
2.2048,1.7189,1.6802,1.6681,1
2.2048,1.7189,1.6754,1.6601,1
2.2048,1.7165,1.6714,1.6504,1
2.2048,1.7165,1.6681,1.6617,1
2.2048,1.7181,1.6754,1.6577,1
2.2048,1.7157,1.6681,1.6593,1
2.2048,1.7157,1.6730,1.6617,1
2.2048,1.7189,1.6689,1.6440,1
2.2048,1.7237,1.6705,1.6448,1
2.2048,1.7237,1.6730,1.6464,1
2.2048,1.7165,1.6714,1.6456,1
2.2048,1.7189,1.6657,1.6488,1
2.2048,1.7229,1.6601,1.6520,1
2.2048,1.7237,1.6552,1.6423,1
2.2048,1.7221,1.6544,1.6472,1
2.2048,1.7270,1.6633,1.6464,1
2.2048,1.7318,1.6665,1.6423,1
2.2048,1.7390,1.6762,1.6391,1
2.2048,1.7334,1.6810,1.6367,1
2.2048,1.7342,1.6851,1.6399,1
2.2048,1.7431,1.6842,1.6383,1
2.2048,1.7382,1.6867,1.6375,1
2.2048,1.7342,1.6891,1.6359,1
2.2048,1.7350,1.6907,1.6335,1
2.2048,1.7310,1.6915,1.6359,1
2.2048,1.7302,1.6947,1.6367,1
2.2048,1.7245,1.6963,1.6440,1
2.2048,1.7205,1.6947,1.6472,1
2.2048,1.7229,1.6875,1.6448,1
2.2048,1.7213,1.6859,1.6407,1
2.2048,1.7213,1.6859,1.6464,1
2.2048,1.7229,1.6867,1.6480,1
2.2048,1.7253,1.6851,1.6472,1
2.2048,1.7213,1.6891,1.6480,1
2.2048,1.7213,1.6883,1.6448,1
2.2048,1.7213,1.6851,1.6480,1
2.2048,1.7205,1.6867,1.6367,1
2.2048,1.7157,1.6875,1.6383,1
2.2048,1.7221,1.6891,1.6399,1
2.2048,1.7245,1.6859,1.6432,1
2.2048,1.7245,1.6834,1.6464,1
2.2048,1.7213,1.6810,1.6391,1
2.2048,1.7253,1.6826,1.6415,1
2.2048,1.7302,1.6826,1.6407,1
2.2048,1.7270,1.6923,1.6432,1
2.2048,1.7286,1.6867,1.6391,1
2.2048,1.7286,1.6875,1.6415,1
2.2048,1.7294,1.6802,1.6432,1
2.2048,1.7237,1.6762,1.6472,1
2.2048,1.7205,1.6722,1.6536,1
2.2048,1.7197,1.6762,1.6496,1
2.2048,1.7253,1.6762,1.6536,1
2.2048,1.7189,1.6810,1.6520,1
2.2048,1.7173,1.6834,1.6536,1
2.2048,1.7262,1.6786,1.6512,1
2.2048,1.7253,1.6851,1.6528,1
2.2048,1.7229,1.6826,1.6585,1
2.2048,1.7205,1.6867,1.6568,1
2.2048,1.7229,1.6891,1.6528,1
2.2048,1.7229,1.6947,1.6496,1
2.2048,1.7221,1.6859,1.6512,1
2.2048,1.7221,1.6891,1.6504,1
2.2048,1.7253,1.6955,1.6512,1
2.2048,1.7270,1.6947,1.6488,1
2.2048,1.7245,1.6947,1.6585,1
2.2048,1.7253,1.6988,1.6552,1
2.2048,1.7318,1.6923,1.6496,1
2.2048,1.7358,1.6875,1.6488,1
2.2048,1.7342,1.6891,1.6512,1
2.2048,1.7350,1.6867,1.6480,1
2.2048,1.7374,1.7012,1.6464,1
2.2048,1.7358,1.7076,1.6407,1
2.2048,1.7310,1.6842,1.6399,1
2.2048,1.7302,1.6842,1.6343,1
2.2048,1.7358,1.6834,1.6343,1
2.2048,1.7326,1.6738,1.6335,1
2.2639,1.7278,1.6786,1.6359,1
2.2639,1.7318,1.6834,1.6375,1
2.2639,1.7318,1.6851,1.6327,1
2.2639,1.7286,1.6931,1.6432,1
2.2639,1.7173,1.6907,1.6512,1
2.2639,1.7253,1.6859,1.6504,1
2.2639,1.7294,1.7004,1.6448,1
2.2639,1.7294,1.6939,1.6746,1
2.2639,1.7245,1.6907,1.6601,1
2.2639,1.7294,1.6955,1.6585,1
2.2639,1.7318,1.6947,1.6536,1
2.2639,1.7270,1.6923,1.6496,1
2.2639,1.7270,1.6899,1.6544,1
2.2639,1.7350,1.6754,1.6448,1
2.2639,1.7439,1.6714,1.6343,1
2.2639,1.7358,1.6705,1.6278,1
2.2639,1.7350,1.6673,1.6375,1
2.2639,1.7350,1.6697,1.6174,1
2.2639,1.7350,1.6705,1.6270,1
2.2639,1.7350,1.6722,1.6295,1
2.2639,1.7318,1.6778,1.6383,1
2.2639,1.7326,1.6851,1.6432,1
2.2639,1.7294,1.6891,1.6657,1
2.2639,1.7213,1.6979,1.6649,1
2.2639,1.7221,1.6939,1.6617,1
2.2639,1.7237,1.6786,1.6738,1
2.2639,1.7221,1.6689,1.6705,1
2.2639,1.7229,1.6657,1.6657,1
2.2639,1.7213,1.6673,1.6641,1
2.2639,1.7213,1.6681,1.6625,1
2.2639,1.7213,1.6689,1.6609,1
2.2639,1.7181,1.6641,1.6641,1
2.2639,1.7213,1.6593,1.6415,1
2.2639,1.7253,1.6552,1.6440,1
2.2639,1.7278,1.6577,1.6448,1
2.2639,1.7278,1.6705,1.6504,1
2.2639,1.7294,1.6818,1.6520,1
2.2639,1.7318,1.6875,1.6568,1
2.2639,1.7302,1.6899,1.6552,1
2.2639,1.7270,1.6834,1.6633,1
2.2639,1.7253,1.6738,1.6633,1
2.2639,1.7318,1.6738,1.6617,1
2.2639,1.7310,1.6714,1.6577,1
2.2639,1.7294,1.6714,1.6560,1
2.2639,1.7262,1.6810,1.6585,1
2.2639,1.7262,1.6786,1.6536,1
2.2639,1.7229,1.6802,1.6512,1
2.2639,1.7181,1.6826,1.6504,1
2.2639,1.7270,1.6826,1.6593,1
2.2639,1.7294,1.6859,1.6536,1
2.2639,1.7294,1.6931,1.6649,1
2.2639,1.7270,1.6931,1.6585,1
2.2639,1.7278,1.6851,1.6617,1
2.2639,1.7455,1.6794,1.6593,1
2.2639,1.7423,1.6657,1.6625,1
2.2639,1.7407,1.6705,1.6681,1
2.2639,1.7463,1.6770,1.6705,1
2.2639,1.7487,1.6198,1.6762,1
2.2639,1.7415,1.6254,1.6689,1
2.2639,1.7390,1.6254,1.6681,1
2.2639,1.7439,1.6149,1.6568,1
2.2639,1.7431,1.6182,1.6585,1
2.2639,1.7423,1.6286,1.6585,1
2.2639,1.7278,1.6423,1.6577,1
2.2639,1.7294,1.6544,1.6568,1
2.2649,1.7310,1.6585,1.6504,1
2.2649,1.7326,1.6496,1.6488,1
2.2649,1.7326,1.6988,1.6423,1
2.2649,1.7342,1.6593,1.6448,1
2.2649,1.7390,1.6577,1.6432,1
2.2649,1.7358,1.6601,1.6472,1
2.2649,1.7366,1.6560,1.6544,1
2.2649,1.7503,1.6585,1.6496,1
2.2649,1.7455,1.6560,1.6512,1
2.2649,1.7463,1.6488,1.6536,1
2.2649,1.7463,1.6440,1.6528,1
2.2649,1.7471,1.6423,1.6512,1
2.2649,1.7463,1.6423,1.6472,1
2.2649,1.7439,1.6738,1.6399,1
2.2649,1.7399,1.6714,1.6440,1
2.2649,1.7415,1.6697,1.6367,1
2.2649,1.7415,1.6649,1.6222,1
2.2649,1.7253,1.6625,1.6278,1
2.2649,1.7318,1.6585,1.6295,1
2.2649,1.7358,1.6585,1.6351,1
2.2649,1.7366,1.6697,1.6343,1
2.2649,1.7318,1.6689,1.6335,1
2.2649,1.7326,1.6665,1.6375,1
2.2649,1.7399,1.6665,1.6335,1
2.2649,1.7407,1.6665,1.6286,1
2.2649,1.7423,1.6754,1.6295,1
2.2649,1.7447,1.6891,1.6343,1
2.2649,1.7463,1.6907,1.6327,1
2.2649,1.7399,1.6899,1.6383,1
2.2649,1.7390,1.6867,1.6295,1
2.2649,1.7407,1.6697,1.6278,1
2.2649,1.7439,1.6714,1.6254,1
2.2649,1.7399,1.6802,1.6190,1
2.2649,1.7302,1.6842,1.6335,1
2.2649,1.7262,1.6907,1.6367,1
2.2649,1.7278,1.6988,1.6238,1
2.2649,1.7278,1.6955,1.5948,1
2.2649,1.7278,1.6971,1.5956,1
2.2649,1.7358,1.7020,1.5996,1
2.2649,1.7358,1.7044,1.6021,1
2.2649,1.7326,1.7092,1.6012,1
2.2649,1.7278,1.7108,1.6037,1
2.2649,1.7366,1.7068,1.6480,1
2.2649,1.7423,1.7020,1.6367,1
2.2649,1.7447,1.7044,1.6343,1
2.2649,1.7439,1.7116,1.6415,1
2.2649,1.7439,1.7068,1.6697,1
2.2649,1.7439,1.7004,1.6641,1
2.2649,1.7374,1.6931,1.6560,1
2.2649,1.7302,1.6891,1.6536,1
2.2649,1.7423,1.6851,1.6609,1
2.2649,1.7471,1.6818,1.6609,1
2.2649,1.7463,1.6867,1.6222,1
2.2980,1.7431,1.7068,1.6286,1
2.2980,1.7471,1.7044,1.6246,1
2.2980,1.7463,1.6875,1.6238,1
2.2980,1.7423,1.6810,1.6278,1
2.2980,1.7455,1.6738,1.6343,1
2.2980,1.7479,1.6738,1.6343,1
2.2980,1.7527,1.6786,1.6335,1
2.2980,1.7527,1.6802,1.6295,1
2.2980,1.7487,1.6859,1.6327,1
2.2980,1.7479,1.6875,1.6351,1
2.2980,1.7471,1.6697,1.6351,1
2.2980,1.7439,1.6633,1.6391,1
2.2980,1.7423,1.6649,1.6464,1
2.2980,1.7439,1.6722,1.6496,1
2.2980,1.7374,1.6834,1.6496,1
2.2980,1.7399,1.6786,1.6464,1
2.2980,1.7326,1.6762,1.6448,1
2.2980,1.7245,1.6778,1.6456,1
2.2980,1.7334,1.6770,1.6448,1
2.2980,1.7318,1.6762,1.6383,1
2.2980,1.7342,1.6778,1.6375,1
2.2980,1.7278,1.6810,1.6407,1
2.2980,1.7286,1.6778,1.6423,1
2.2980,1.7302,1.6705,1.6440,1
2.2980,1.7415,1.6673,1.6423,1
2.2980,1.7382,1.6802,1.6472,1
2.2980,1.7455,1.6818,1.6456,1
2.2980,1.7455,1.6834,1.6448,1
2.2980,1.7366,1.6851,1.6456,1
2.2980,1.7358,1.6762,1.6472,1
2.2980,1.7374,1.6689,1.6415,1
2.2980,1.7479,1.6593,1.6423,1
2.2980,1.7487,1.6448,1.6399,1
2.2980,1.7447,1.6488,1.6423,1
2.2980,1.7326,1.6504,1.6383,1
2.2980,1.7310,1.6585,1.6335,1
2.2980,1.7326,1.6649,1.6375,1
2.2980,1.7318,1.6657,1.6375,1
2.2980,1.7221,1.6552,1.6432,1
2.2980,1.7221,1.6568,1.6472,1
2.2980,1.7213,1.6609,1.6488,1
2.2980,1.7189,1.6705,1.6472,1
2.2980,1.7173,1.6802,1.6536,1
2.2980,1.7189,1.6770,1.6456,1
2.2980,1.7262,1.6754,1.6456,1
2.2980,1.7310,1.6633,1.6552,1
2.2980,1.7286,1.6593,1.6552,1
2.2980,1.7382,1.6585,1.6609,1
2.2980,1.7487,1.6617,1.6544,1
2.2980,1.7471,1.6504,1.6496,1
2.2980,1.7439,1.6464,1.6504,1
2.2980,1.7423,1.6512,1.6480,1
2.2980,1.7439,1.6617,1.6448,1
2.2980,1.7705,1.6681,1.6504,1
2.2980,1.7656,1.6754,1.6907,1
2.2980,1.7584,1.6786,1.6673,1
2.2980,1.7584,1.6762,1.6697,1
2.2980,1.7552,1.6705,1.6601,1
2.2980,1.7584,1.6625,1.6617,1
2.2980,1.7584,1.6730,1.6625,1
2.2980,1.7584,1.6762,1.6625,1
2.2980,1.7568,1.6851,1.6681,1
2.2980,1.7536,1.6851,1.6657,1
2.2980,1.7278,1.6851,1.6697,1
2.2980,1.7326,1.6818,1.6335,1
2.2980,1.7407,1.6794,1.6480,1
2.2980,1.7407,1.6770,1.6448,1
2.2980,1.7350,1.6810,1.6504,1
2.3455,1.7431,1.6907,1.6568,1
2.3455,1.7447,1.6996,1.6601,1
2.3455,1.7463,1.7004,1.6641,1
2.3455,1.7479,1.6979,1.6689,1
2.3455,1.7511,1.6923,1.6689,1
2.3455,1.7495,1.6899,1.6577,1
2.3455,1.7447,1.6883,1.6536,1
2.3455,1.7439,1.6859,1.6560,1
2.3455,1.7463,1.6834,1.6673,1
2.3455,1.7439,1.6851,1.6625,1
2.3455,1.7366,1.6867,1.6625,1
2.3455,1.7407,1.6834,1.6617,1
2.3455,1.7382,1.6875,1.6601,1
2.3455,1.7374,1.6794,1.6528,1
2.3455,1.7366,1.6851,1.6528,1
2.3455,1.7407,1.6867,1.6536,1
2.3455,1.7399,1.6834,1.6585,1
2.3455,1.7350,1.6988,1.6585,1
2.3455,1.7326,1.6988,1.6472,1
2.3455,1.7334,1.7012,1.6456,1
2.3455,1.7270,1.7052,1.6351,1
2.3455,1.7221,1.7060,1.6335,1
2.3455,1.7262,1.7052,1.6367,1
2.3455,1.7253,1.7125,1.6383,1
2.3455,1.7229,1.7052,1.6359,1
2.3455,1.7181,1.7020,1.6399,1
2.3455,1.7205,1.7020,1.6432,1
2.3455,1.7189,1.6907,1.6423,1
2.3455,1.7197,1.6963,1.6432,1
2.3455,1.7165,1.6617,1.6423,1
2.3455,1.7213,1.6641,1.6440,1
2.3455,1.7205,1.6383,1.6456,1
2.3455,1.7181,1.6415,1.6432,1
2.3455,1.7213,1.6391,1.6383,1
2.3455,1.7270,1.6423,1.6423,1
2.3455,1.7270,1.6415,1.6383,1
2.3455,1.7262,1.6472,1.6359,1
2.3455,1.7262,1.6488,1.6206,1
2.3455,1.7310,1.6544,1.6214,1
2.3455,1.7326,1.6923,1.6270,1
2.3455,1.7318,1.6802,1.6270,1
2.3455,1.7302,1.7076,1.6367,1
2.3455,1.7334,1.7004,1.6351,1
2.3455,1.7334,1.6915,1.6351,1
2.3455,1.7245,1.6802,1.6295,1
2.3455,1.7278,1.6714,1.6319,1
2.3455,1.7326,1.6657,1.6327,1
2.3455,1.7358,1.6641,1.6472,1
2.3455,1.7334,1.6568,1.6448,1
2.3455,1.7294,1.6520,1.6391,1
2.3455,1.7310,1.6568,1.6407,1
2.3455,1.7318,1.6464,1.6335,1
2.3455,1.7302,1.6464,1.6319,1
2.3455,1.7294,1.6528,1.6319,1
2.3455,1.7358,1.6625,1.6367,1
2.3455,1.7382,1.6770,1.6351,1
2.3455,1.7334,1.6810,1.6335,1
2.3455,1.7366,1.6802,1.6222,1
2.3455,1.7366,1.6754,1.6198,1
2.3455,1.7382,1.6754,1.6214,1
2.3455,1.7374,1.6697,1.6238,1
2.3455,1.7366,1.6689,1.6214,1
2.3455,1.7366,1.6673,1.6230,1
2.3455,1.7350,1.6649,1.6254,1
2.3455,1.7294,1.6689,1.6359,1
2.3455,1.7302,1.6681,1.6391,1
2.3455,1.7334,1.6770,1.6407,1
2.3455,1.7278,1.6794,1.6488,1
2.3455,1.7286,1.6851,1.6496,1
2.3455,1.7294,1.6762,1.6504,1
2.3455,1.7294,1.6794,1.6552,1
2.3455,1.7189,1.6802,1.6568,1
2.3455,1.7189,1.6810,1.6568,1
2.3455,1.7221,1.6786,1.6673,1
2.3455,1.7253,1.6802,1.6568,1
2.3455,1.7205,1.6834,1.6528,1
2.3455,1.7213,1.6762,1.6520,1
2.3455,1.7262,1.6770,1.6544,1
2.3455,1.7262,1.6689,1.6528,1
2.3455,1.7270,1.6746,1.6544,1
2.3455,1.7245,1.6818,1.6472,1
2.3455,1.7350,1.6883,1.6472,1
2.3455,1.7294,1.6891,1.6456,1
2.3455,1.7245,1.6891,1.6327,1
2.3455,1.7270,1.6875,1.6367,1
2.3455,1.7318,1.6770,1.6383,1
2.3455,1.7294,1.6705,1.6343,1
2.3455,1.7245,1.6633,1.6319,1
2.3455,1.7229,1.6585,1.6391,1
2.3455,1.7189,1.6617,1.6448,1
2.3455,1.7205,1.6552,1.6536,1
2.3455,1.7197,1.6512,1.6544,1
2.3455,1.7229,1.6520,1.6536,1
2.3455,1.7245,1.6568,1.6544,1
2.3455,1.7237,1.6560,1.6601,1
2.3930,1.7173,1.6681,1.6585,1
2.3930,1.7157,1.6730,1.6633,1
2.3930,1.7189,1.6705,1.6649,1
2.3930,1.7173,1.6705,1.6633,1
2.3930,1.7221,1.6657,1.6617,1
2.3930,1.7229,1.6705,1.6520,1
2.3930,1.7237,1.6762,1.6480,1
2.3930,1.7237,1.6810,1.6512,1
2.3930,1.7221,1.6802,1.6488,1
2.3930,1.7189,1.6786,1.6440,1
2.3930,1.7270,1.6665,1.6448,1
2.3930,1.7253,1.6657,1.6407,1
2.3930,1.7229,1.6714,1.6423,1
2.3930,1.7237,1.6834,1.6407,1
2.3930,1.7245,1.6891,1.6375,1
2.3930,1.7237,1.6899,1.6335,1
2.3930,1.7197,1.6859,1.6359,1
2.3930,1.7229,1.6770,1.6399,1
2.3930,1.7390,1.6754,1.6456,1
2.3930,1.7366,1.6149,1.6448,1
2.3930,1.7326,1.6238,1.6456,1
2.3930,1.7326,1.6303,1.6577,1
2.3930,1.7302,1.6335,1.6544,1
2.3930,1.7294,1.6351,1.6552,1
2.3930,1.7237,1.6440,1.6609,1
2.3930,1.6568,1.6464,1.6657,1
2.3930,1.6697,1.6512,1.6794,1
2.3930,1.6689,1.6560,1.6697,1
2.3930,1.6601,1.6512,1.6665,1
2.3930,1.6681,1.7092,1.6657,1
2.3930,1.6754,1.6979,1.6609,1
2.3930,1.6746,1.6867,1.6496,1
2.3930,1.6738,1.6842,1.6472,1
2.3930,1.6802,1.6818,1.6544,1
2.3930,1.6859,1.6818,1.6456,1
2.3930,1.7487,1.6770,1.6423,1
2.3930,1.7390,1.6705,1.6270,1
2.3930,1.7310,1.6665,1.6375,1
2.3930,1.7237,1.6657,1.6399,1
2.3930,1.7157,1.6665,1.6407,1
2.3930,1.7092,1.6722,1.6456,1
2.3930,1.7092,1.6770,1.6464,1
2.3930,1.7092,1.6770,1.6544,1
2.3930,1.7036,1.6802,1.6504,1
2.3930,1.7004,1.6681,1.6544,1
2.3930,1.7060,1.6625,1.6568,1
2.3930,1.7028,1.6617,1.6585,1
2.3930,1.7068,1.6625,1.6568,1
2.3930,1.7076,1.6641,1.6568,1
2.3930,1.7116,1.6673,1.6472,1
2.3930,1.7076,1.6714,1.6488,1
2.3930,1.6842,1.6899,1.6504,1
2.3930,1.6915,1.6947,1.6504,1
2.3930,1.6955,1.6923,1.6480,1
2.3930,1.6996,1.6971,1.6415,1
2.3930,1.6988,1.7028,1.6432,1
2.3930,1.7020,1.7060,1.6375,1
2.3930,1.6649,1.7084,1.6440,1
2.3930,1.6722,1.7084,1.6399,1
2.3930,1.6738,1.7108,1.6488,1
2.3930,1.6295,1.7116,1.6423,1
2.3930,1.6609,1.6963,1.6440,1
2.3930,1.6681,1.6923,1.6415,1
2.3930,1.6722,1.6899,1.6375,1
2.3930,1.6762,1.6883,1.6375,1
2.3930,1.6770,1.6859,1.6391,1
2.3930,1.6842,1.6859,1.6472,1
2.3930,1.7278,1.6891,1.6440,1
2.3930,1.7165,1.6996,1.6448,1
2.3930,1.7165,1.7044,1.6399,1
2.3930,1.7761,1.6996,1.6440,1
2.3930,1.8495,1.6907,1.6472,1
2.3930,1.8317,1.6818,1.6496,1
2.3930,1.8116,1.6802,1.6520,1
2.3930,1.7955,1.6802,1.6552,1
2.3930,1.7826,1.6859,1.6536,1
2.3930,1.7697,1.6875,1.6536,1
2.3930,1.7600,1.6899,1.6504,1
2.3930,1.7600,1.6875,1.6488,1
2.3930,1.7487,1.6851,1.6536,1
2.3930,1.7350,1.6851,1.6633,1
2.3930,1.6552,1.6939,1.6585,1
2.3930,1.6665,1.7012,1.6560,1
2.3930,1.6802,1.6979,1.6528,1
2.3930,1.6939,1.6899,1.6544,1
2.3930,1.7068,1.6899,1.6568,1
2.3930,1.7181,1.6762,1.6544,1
2.3930,1.7270,1.6625,1.6560,1
2.3930,1.7342,1.6657,1.6536,1
2.3930,1.7495,1.6617,1.6512,1
2.3930,1.7624,1.6705,1.6407,1
2.3930,1.7769,1.6641,1.6327,1
2.3930,1.7785,1.6649,1.6391,1
2.3930,1.7801,1.6697,1.6391,1
2.3930,1.7810,1.6762,1.6415,1
2.4410,1.7785,1.6746,1.6399,1
2.4410,1.7793,1.6955,1.6480,1
2.4410,1.7826,1.7068,1.5988,1
2.4410,1.8003,1.6955,1.6077,1
2.4410,1.7914,1.6883,1.6133,1
2.4410,1.7842,1.6649,1.6190,1
2.4410,1.7737,1.6657,1.6375,1
2.4410,1.7664,1.6673,1.6359,1
2.4410,1.7632,1.6681,1.6351,1
2.4410,1.7592,1.6730,1.6335,1
2.4410,1.7600,1.6802,1.6335,1
2.4410,1.7560,1.6770,1.6246,1
2.4410,1.7495,1.6754,1.6657,1
2.4410,1.7302,1.6810,1.6585,1
2.4410,1.7334,1.6818,1.6496,1
2.4410,1.7318,1.6955,1.6383,1
2.4410,1.7278,1.6963,1.6238,1
2.4410,1.7358,1.6786,1.6182,1
2.4410,1.7358,1.6786,1.6206,1
2.4410,1.7334,1.7173,1.6141,1
2.4410,1.7318,1.7229,1.6125,1
2.4410,1.7503,1.7149,1.6141,1
2.4410,1.7495,1.7076,1.6141,1
2.4410,1.7447,1.6996,1.6109,1
2.4410,1.7366,1.7036,1.6174,1
2.4410,1.7390,1.7012,1.6238,1
2.4410,1.7318,1.7012,1.6262,1
2.4410,1.7278,1.7205,1.6262,1
2.4410,1.7310,1.7262,1.6746,1
2.4410,1.7366,1.6859,1.6778,1
2.4410,1.7544,1.6722,1.6778,1
2.4410,1.7366,1.6705,1.6714,1
2.4410,1.7479,1.6738,1.6689,1
2.4410,1.7544,1.6818,1.6681,1
2.4410,1.7624,1.6842,1.6649,1
2.4410,1.7544,1.6899,1.6649,1
2.4410,1.7600,1.6963,1.6641,1
2.4410,1.7640,1.6996,1.6649,1
2.4410,1.7640,1.6979,1.6190,1
2.4410,1.7600,1.6971,1.6222,1
2.4410,1.7487,1.6988,1.6286,1
2.4410,1.7511,1.7068,1.6343,1
2.4410,1.7431,1.7116,1.6367,1
2.4410,1.7399,1.7084,1.6432,1
2.4410,1.7407,1.7028,1.6488,1
2.4410,1.7463,1.7004,1.6585,1
2.4410,1.7503,1.7052,1.6601,1
2.4410,1.7495,1.7036,1.6633,1
2.4410,1.7519,1.7108,1.6593,1
2.4410,1.7503,1.7100,1.6568,1
2.4410,1.7544,1.7060,1.6536,1
2.4410,1.7527,1.6996,1.6528,1
2.4410,1.7608,1.6947,1.6601,1
2.4410,1.7624,1.6939,1.6593,1
2.4410,1.7624,1.7028,1.6585,1
2.4410,1.7600,1.7084,1.6488,1
2.4410,1.7616,1.7004,1.6456,1
2.4410,1.7608,1.6963,1.6407,1
2.4410,1.7576,1.6842,1.6448,1
2.4410,1.7834,1.6802,1.6456,1
2.4410,1.7729,1.6818,1.6456,1
2.4410,1.7713,1.6778,1.6448,1
2.4410,1.7608,1.6842,1.6383,1
2.4410,1.7600,1.6609,1.6375,1
2.4410,1.7785,1.6633,1.6367,1
2.4410,1.7737,1.6633,1.6415,1
2.4410,1.7681,1.6633,1.6399,1
2.4410,1.7689,1.6544,1.6432,1
2.4410,1.7745,1.6593,1.6383,1
2.4410,1.7495,1.6609,1.6391,1
2.4410,1.7511,1.6657,1.6399,1
2.4410,1.7544,1.6762,1.6383,1
2.4410,1.7608,1.6617,1.6415,1
2.4410,1.7640,1.6577,1.6367,1
2.4410,1.7455,1.6560,1.6375,1
2.4410,1.7527,1.6560,1.6351,1
2.4410,1.7616,1.6568,1.6383,1
2.4410,1.7584,1.6657,1.6399,1
2.4410,1.7568,1.6633,1.6423,1
2.4410,1.7584,1.6633,1.6472,1
2.4410,1.7632,1.6609,1.6440,1
2.4410,1.7616,1.6617,1.6464,1
2.4410,1.7552,1.6722,1.6488,1
2.4410,1.7447,1.7020,1.6577,1
2.4410,1.7689,1.6947,1.6609,1
2.4410,1.7608,1.6826,1.6593,1
2.4410,1.7552,1.6705,1.6609,1
2.4410,1.7527,1.6633,1.6617,1
2.4410,1.7471,1.6577,1.6609,1
2.4410,1.7447,1.6552,1.6649,1
2.4410,1.7431,1.6601,1.6714,1
2.4410,1.7439,1.6480,1.6665,1
2.4410,1.7495,1.6456,1.6617,1
2.4410,1.7576,1.6448,1.6552,1
2.4410,1.7334,1.6448,1.6504,1
2.4410,1.7455,1.6512,1.6464,1
2.4890,1.7423,1.6601,1.6407,1
2.4890,1.7455,1.6681,1.6415,1
2.4890,1.7471,1.6649,1.6440,1
2.4890,1.7479,1.6705,1.6448,1
2.4890,1.7399,1.6641,1.6415,1
2.4890,1.7382,1.6714,1.6432,1
2.4890,1.7358,1.6722,1.6488,1
2.4890,1.7342,1.6689,1.6552,1
2.4890,1.7358,1.6697,1.6536,1
2.4890,1.7286,1.6705,1.6593,1
2.4890,1.7286,1.6907,1.6697,1
2.4890,1.7318,1.6851,1.6649,1
